step,episode_discounted_reward,episode_reward,episode_time,init_q,running_discounted_reward,running_reward,running_time
56900,1008.8663940429688,1063.0858154296875,60.0,1857.474365234375,654.057861328125,682.0875244140625,141.0509796142578
57000,12.655441284179688,-36.56692123413086,247.0,1857.474365234375,621.98779296875,646.15478515625,146.34841918945312
57100,1713.95849609375,1837.149658203125,75.0,1857.759765625,627.2379150390625,652.86962890625,141.8604736328125
57200,1612.982421875,1779.190673828125,105.0,1858.1082763671875,654.9362182617188,685.6741333007812,135.22813415527344
57300,997.7987060546875,1054.1776123046875,73.0,1858.182373046875,724.0671997070312,759.5509643554688,128.68588256835938
57400,1043.334228515625,1078.0469970703125,49.0,1858.2960205078125,809.2645874023438,845.9287719726562,123.70413970947266
57500,-19.161087036132812,-75.42322540283203,286.0,1858.4412841796875,767.84326171875,799.8611450195312,131.81893920898438
57600,1755.3111572265625,1864.126708984375,64.0,1858.6204833984375,833.505615234375,872.7962646484375,128.75112915039062
57700,1651.540771484375,1798.1497802734375,90.0,1858.6204833984375,839.2183837890625,880.6685180664062,131.62289428710938
57800,-26.108808517456055,-59.49799346923828,270.0,1858.707275390625,795.9520263671875,833.6602172851562,138.541748046875
57900,-54.6241340637207,-55.70957946777344,133.0,1858.8690185546875,845.9003295898438,890.8272094726562,129.74160766601562
58000,32.631103515625,40.2823486328125,97.0,1859.0023193359375,783.6581420898438,829.009765625,121.10478210449219
58100,-36.675743103027344,-93.33941650390625,304.0,1859.01513671875,742.6414794921875,782.892333984375,130.24954223632812
58200,1809.54296875,1884.06689453125,48.0,1859.01513671875,795.9865112304688,837.9510498046875,126.13706970214844
58300,21.509212493896484,-7.3922343254089355,278.0,1859.0333251953125,717.8656005859375,750.6397094726562,142.9862060546875
58400,1787.858154296875,1880.0838623046875,56.0,1859.166015625,794.47509765625,830.9766235351562,135.85467529296875
58500,9.519184112548828,-35.50701141357422,266.0,1859.2447509765625,755.227294921875,787.6524047851562,142.3619384765625
58600,1769.4732666015625,1864.0618896484375,56.0,1859.4942626953125,880.6703491210938,922.0267944335938,128.26133728027344
58700,1839.4163818359375,1902.0458984375,38.0,1859.8701171875,894.6948852539062,933.7566528320312,126.443359375
58800,-13.404260635375977,-87.4570083618164,298.0,1860.1182861328125,849.2899169921875,882.6959838867188,135.0211944580078
58900,436.14129638671875,451.06195068359375,58.0,1860.1182861328125,789.8724365234375,818.9219970703125,136.34661865234375
59000,950.6825561523438,1015.181640625,88.0,1861.2901611328125,789.1444091796875,822.5145874023438,124.11466217041016
59100,329.3119812011719,365.27447509765625,121.0,1861.534912109375,814.7145385742188,850.3141479492188,120.29598236083984
59200,318.16119384765625,335.2066345214844,114.0,1861.534912109375,749.6505737304688,780.062744140625,128.3746337890625
59300,-27.322830200195312,-92.39514923095703,303.0,1861.6800537109375,710.8018798828125,736.4398803710938,137.10589599609375
59400,251.19293212890625,243.31838989257812,159.0,1861.809326171875,687.8214111328125,711.7838134765625,138.2006072998047
59500,1643.635498046875,1794.1646728515625,94.0,1861.9515380859375,728.7659301757812,759.802490234375,131.3580322265625
59600,932.8961791992188,1002.2125854492188,97.0,1862.1905517578125,780.2193603515625,817.6382446289062,121.72418975830078
59700,1770.2672119140625,1866.0927734375,58.0,1862.2506103515625,832.4727172851562,876.1734619140625,119.0735855102539
59800,1683.0008544921875,1826.1885986328125,86.0,1862.354736328125,898.8641967773438,949.8203735351562,114.33133697509766
59900,294.6226806640625,301.2514953613281,125.0,1862.363037109375,836.5275268554688,882.5000610351562,116.98653411865234
60000,935.4530029296875,1003.1865844726562,92.0,1862.407470703125,857.4990844726562,906.5249633789062,113.14020538330078
60100,1766.9307861328125,1860.0628662109375,56.0,1862.4251708984375,902.9706420898438,954.201904296875,110.28319549560547
60200,1617.4300537109375,1779.1856689453125,101.0,1862.4342041015625,867.0914306640625,917.2803344726562,116.66130065917969
60300,1773.557861328125,1869.1107177734375,59.0,1862.4736328125,913.5399169921875,967.6226196289062,113.17682647705078
60400,1708.552978515625,1834.146728515625,78.0,1862.55810546875,860.0054931640625,910.1882934570312,110.80882263183594
60500,172.21421813964844,157.26947021484375,173.0,1862.644775390625,801.0161743164062,846.6548461914062,113.40496826171875
60600,1755.5250244140625,1862.121826171875,66.0,1862.792724609375,898.5701904296875,951.6447143554688,107.15445709228516
60700,1805.6705322265625,1884.06787109375,48.0,1862.8707275390625,900.6012573242188,949.4788818359375,112.69189453125
60800,-22.42401123046875,-102.39111328125,313.0,1862.893310546875,854.4500122070312,896.8853759765625,122.70730590820312
60900,1807.681884765625,1882.0399169921875,46.0,1863.0384521484375,920.23583984375,968.9428100585938,115.62629699707031
61000,1632.0919189453125,1794.20654296875,98.0,1863.0950927734375,955.8286743164062,1010.2059936523438,114.74498748779297
61100,439.1009826660156,459.08880615234375,55.0,1863.2672119140625,905.1904296875,953.6290893554688,109.54673767089844
61200,488.4366455078125,503.0868225097656,47.0,1863.56396484375,917.9688720703125,970.4616088867188,106.44093322753906
61300,163.58201599121094,165.0019989013672,12.0,1863.622314453125,806.958251953125,849.140625,112.77166748046875
61400,243.94424438476562,240.45101928710938,178.0,1863.7142333984375,753.96826171875,792.394287109375,116.28143310546875
61500,448.7281799316406,470.0998229980469,60.0,1863.881103515625,762.7747802734375,799.512939453125,105.14653015136719
61600,986.9223022460938,1040.1436767578125,71.0,1863.98828125,747.8824462890625,783.1309814453125,106.2822494506836
61700,158.1023712158203,159.0518798828125,22.0,1864.14599609375,699.6585693359375,728.452880859375,106.765869140625
61800,-24.517169952392578,-75.41727447509766,286.0,1864.187744140625,663.4497680664062,688.2593383789062,115.72756958007812
61900,241.8932342529297,237.40414428710938,177.0,1864.2005615234375,628.8177490234375,651.6990966796875,117.66413116455078
62000,1865.543701171875,1914.0169677734375,30.0,1864.3048095703125,689.4675903320312,714.558349609375,102.29937744140625
62100,1745.9200439453125,1851.1107177734375,65.0,1864.437255859375,788.1989135742188,822.2520141601562,95.13702392578125
62200,1711.1573486328125,1824.0948486328125,72.0,1864.463134765625,834.3468017578125,872.3441162109375,93.98017120361328
62300,19.95038414001465,-35.51603698730469,246.0,1864.463134765625,793.6270141601562,826.9511108398438,101.58116149902344
62400,135.9442901611328,138.0239715576172,27.0,1864.47705078125,722.4569702148438,750.5420532226562,105.7094955444336
62500,996.0444946289062,1053.1307373046875,66.0,1864.533203125,748.66943359375,779.8466186523438,110.5695571899414
62600,951.556396484375,1019.2025756835938,88.0,1864.54296875,807.0089111328125,843.0776977539062,107.0865249633789
62700,-2.6704134941101074,-64.53285217285156,275.0,1864.5604248046875,766.5249633789062,797.6971435546875,115.4822006225586
62800,1804.2845458984375,1886.0888671875,50.0,1864.5880126953125,784.2907104492188,814.867431640625,118.36018371582031
62900,168.7982177734375,146.30447387695312,184.0,1864.6124267578125,753.51611328125,781.4392700195312,121.64217376708984
63000,124.4284896850586,128.0998077392578,41.0,1864.7608642578125,764.1185302734375,793.4440307617188,115.31816101074219
63100,135.12818908691406,104.40714263916016,206.0,1864.7608642578125,732.6690063476562,758.9921875,119.85224914550781
63200,345.56329345703125,354.1876220703125,104.0,1864.893798828125,741.4180908203125,771.12109375,117.17332458496094
63300,1721.8973388671875,1839.1187744140625,73.0,1865.083984375,777.712158203125,811.3377075195312,114.45460510253906
63400,1656.3087158203125,1802.1248779296875,90.0,1865.15966796875,845.8980102539062,889.0910034179688,110.73638916015625
63500,265.9253845214844,264.2185974121094,138.0,1865.2230224609375,816.8994140625,857.8473510742188,112.09957122802734
63600,334.6185607910156,351.2475280761719,118.0,1865.341796875,771.1661987304688,807.8764038085938,113.47074890136719
63700,1832.725341796875,1897.0369873046875,39.0,1865.4005126953125,868.509033203125,910.7013549804688,107.87234497070312
63800,102.44204711914062,109.14069366455078,52.0,1865.4749755859375,833.1763305664062,872.7063598632812,109.15892791748047
63900,1836.1453857421875,1900.033935546875,40.0,1865.5133056640625,849.6665649414062,889.38623046875,100.9697036743164
64000,139.08070373535156,142.03994750976562,27.0,1865.5970458984375,777.2626342773438,812.858154296875,94.88441467285156
64100,199.13204956054688,189.37220764160156,181.0,1865.607666015625,697.1828002929688,728.6287841796875,97.62864685058594
64200,282.0476379394531,281.24249267578125,129.0,1865.68798828125,660.1585693359375,689.56689453125,99.35735321044922
64300,1770.1075439453125,1867.1107177734375,57.0,1865.68798828125,683.194091796875,712.390380859375,105.82001495361328
64400,405.6114807128906,418.15570068359375,83.0,1866.0419921875,619.8530883789062,647.5537109375,97.06654357910156
64500,1735.8206787109375,1840.1038818359375,72.0,1866.1263427734375,675.6514892578125,707.1812133789062,95.81321716308594
64600,1649.3026123046875,1791.119873046875,89.0,1866.2481689453125,711.9221801757812,745.6216430664062,99.693603515625
64700,-32.873260498046875,-32.999000549316406,8.0,1866.605224609375,763.309326171875,801.185546875,89.90975189208984
64800,1040.0740966796875,1078.0250244140625,45.0,1866.8670654296875,801.3983764648438,841.4812622070312,86.67037200927734
64900,1848.059326171875,1904.0279541015625,36.0,1866.97216796875,937.8697509765625,986.6742553710938,83.23163604736328
65000,384.0449523925781,393.1078186035156,80.0,1867.02783203125,879.1468505859375,922.5597534179688,86.30709838867188
65100,153.94932556152344,157.02894592285156,20.0,1867.1412353515625,962.9793090820312,1010.5686645507812,78.61109924316406
65200,276.9610290527344,282.2335205078125,128.0,1867.1800537109375,928.6784057617188,974.1519165039062,81.0805435180664
65300,18.7936954498291,-25.629697799682617,236.0,1867.208984375,883.1841430664062,924.162841796875,88.8265151977539
65400,1055.595703125,1088.0269775390625,39.0,1867.2635498046875,850.1981201171875,886.76806640625,93.80093383789062
65500,1792.8924560546875,1876.06787109375,52.0,1867.3369140625,857.1271362304688,891.6625366210938,99.7003402709961
65600,175.5343475341797,207.40814208984375,187.0,1867.4039306640625,904.41796875,946.2216796875,101.3309555053711
65700,16.803010940551758,-36.56089401245117,247.0,1867.4215087890625,860.0371704101562,897.08251953125,108.61441040039062
65800,131.5101776123047,134.04290771484375,27.0,1867.44384765625,823.61083984375,858.9305419921875,104.53369140625
65900,382.1058044433594,392.100830078125,77.0,1867.498779296875,776.7906494140625,807.0791015625,105.4493179321289
66000,1809.4053955078125,1882.0269775390625,46.0,1867.6025390625,911.5336303710938,948.8523559570312,94.7325668334961
66100,387.4780578613281,394.1097717285156,75.0,1867.6650390625,850.3705444335938,883.755859375,97.74864196777344
66200,401.8205871582031,421.196533203125,85.0,1867.757568359375,888.754150390625,929.4922485351562,93.79877471923828
66300,997.2824096679688,1052.1197509765625,67.0,1867.8095703125,929.0626831054688,979.1329956054688,93.02134704589844
66400,1770.913330078125,1868.104736328125,60.0,1867.8536376953125,1086.68505859375,1144.109619140625,86.14701843261719
66500,348.4659118652344,369.134765625,92.0,1867.8695068359375,1048.240966796875,1102.098388671875,85.02005004882812
66600,1699.3193359375,1826.125732421875,78.0,1867.8695068359375,1080.7947998046875,1138.2996826171875,84.6690444946289
66700,365.92303466796875,371.1676330566406,91.0,1867.93505859375,998.2372436523438,1047.0224609375,85.79007720947266
66800,923.0877685546875,1001.1766357421875,94.0,1867.9678955078125,1028.98583984375,1082.3074951171875,85.45054626464844
66900,1608.2239990234375,1781.244384765625,103.0,1867.9678955078125,1053.723876953125,1110.95751953125,89.32391357421875
67000,1690.68798828125,1823.1566162109375,77.0,1867.982177734375,1119.8316650390625,1182.4832763671875,87.17233276367188
67100,43.62513732910156,7.3163371086120605,203.0,1867.99609375,1066.0213623046875,1123.7249755859375,92.96371459960938
67200,1067.757568359375,1095.01904296875,36.0,1868.048828125,1004.83447265625,1053.482177734375,89.26212310791016
67300,1731.2899169921875,1845.1038818359375,67.0,1868.07470703125,1109.4974365234375,1166.8057861328125,86.05848693847656
67400,1002.0628662109375,1053.104736328125,62.0,1868.1640625,1009.3837890625,1059.4024658203125,88.04927062988281
67500,259.56427001953125,261.23358154296875,141.0,1868.193603515625,971.8927612304688,1019.4939575195312,90.69680786132812
67600,501.93023681640625,512.0618896484375,38.0,1868.2435302734375,903.6900024414062,944.6702270507812,94.77386474609375
67700,0.924923837184906,-36.58082962036133,247.0,1868.2742919921875,858.5517578125,895.607666015625,102.38517761230469
67800,1710.2584228515625,1833.11376953125,75.0,1868.2923583984375,861.3889770507812,898.2509765625,107.83761596679688
67900,29.671937942504883,-17.6247615814209,228.0,1868.3031005859375,819.8031005859375,852.4571533203125,113.84574127197266
68000,1787.1741943359375,1875.091796875,53.0,1868.33056640625,997.3308715820312,1040.46923828125,102.83069610595703
68100,49.082820892333984,-1.5769126415252686,228.0,1868.33984375,949.91845703125,988.366943359375,109.08916473388672
68200,1825.2796630859375,1889.0269775390625,39.0,1868.3544921875,993.6865234375,1033.39990234375,105.58470153808594
68300,32.72754669189453,-16.639686584472656,227.0,1868.36328125,945.6386108398438,980.89794921875,111.65547180175781
68400,504.72833251953125,515.02294921875,31.0,1868.4310302734375,922.4794921875,955.0267333984375,109.88948059082031
68500,1753.5301513671875,1849.06884765625,59.0,1868.5546875,887.2598266601562,917.766845703125,108.76361846923828
68600,161.42213439941406,162.03594970703125,19.0,1869.098388671875,969.71240234375,1007.6279907226562,95.20149993896484
68700,20.942737579345703,-14.612814903259277,225.0,1869.154296875,922.27392578125,956.5159912109375,101.69142150878906
68800,13.57524585723877,-50.46516036987305,261.0,1869.23095703125,876.8389892578125,906.1669311523438,109.65685272216797
68900,1871.29345703125,1916.0159912109375,28.0,1869.2977294921875,973.6708374023438,1004.5799560546875,101.74281311035156
69000,1752.6610107421875,1845.06494140625,59.0,1869.4869384765625,970.0253295898438,1000.4302978515625,105.5836181640625
69100,959.1318969726562,1024.1776123046875,83.0,1869.524169921875,940.735107421875,972.4894409179688,103.90421295166016
69200,-17.260820388793945,-67.49897766113281,278.0,1869.579833984375,892.8353271484375,920.489990234375,112.60900115966797
69300,298.1419982910156,321.2574768066406,128.0,1869.5986328125,821.6940307617188,845.9193725585938,118.9071273803711
69400,54.03866958618164,19.244525909423828,191.0,1869.6446533203125,783.311279296875,804.5856323242188,122.51177215576172
69500,1854.6170654296875,1908.036865234375,32.0,1869.7001953125,800.4988403320312,819.9920654296875,123.7093734741211
69600,126.26763916015625,131.056884765625,30.0,1869.826171875,813.7634887695312,835.5662841796875,115.57020568847656
69700,1792.607177734375,1875.0858154296875,53.0,1869.9237060546875,874.235595703125,899.4432373046875,113.32463073730469
69800,431.45733642578125,438.0509338378906,55.0,1870.0640869140625,799.8154296875,822.108642578125,111.44945526123047
69900,1739.3936767578125,1848.0738525390625,64.0,1870.14599609375,867.05126953125,897.4337768554688,100.5889892578125
70000,149.8013916015625,152.0299530029297,21.0,1870.1630859375,955.8605346679688,992.2205810546875,89.9916000366211
70100,160.24876403808594,152.30535888671875,165.0,1870.186767578125,916.0799560546875,950.224853515625,93.74201965332031
70200,42.10409927368164,-6.648707866668701,217.0,1870.2198486328125,872.3811645507812,902.3811645507812,99.90491485595703
70300,1836.3843994140625,1891.0159912109375,33.0,1870.2811279296875,879.689208984375,906.5975341796875,104.16419219970703
70400,33.860408782958984,-21.614723205566406,232.0,1870.311279296875,837.3977661132812,860.1869506835938,110.55597686767578
70500,1064.9578857421875,1091.008056640625,32.0,1870.3931884765625,810.7305908203125,830.3651733398438,111.87427520751953
70600,1746.452392578125,1848.1107177734375,64.0,1870.47900390625,882.3566284179688,907.8326416015625,107.34757995605469
70700,356.2635192871094,366.1167907714844,83.0,1870.5235595703125,898.6731567382812,926.21533203125,103.45368957519531
70800,1763.965087890625,1858.0927734375,58.0,1870.584228515625,876.8555908203125,903.6480712890625,107.23561096191406
70900,983.0631103515625,1039.1307373046875,72.0,1870.69140625,891.927490234375,920.1592407226562,97.88525390625
71000,439.785888671875,454.11578369140625,59.0,1870.788818359375,829.4954223632812,853.6372680664062,100.79144287109375
71100,1723.735595703125,1835.1217041015625,69.0,1870.8211669921875,859.5360107421875,888.3250732421875,97.03855895996094
71200,1856.543212890625,1908.02197265625,32.0,1870.964599609375,995.0714111328125,1030.39453125,89.67906188964844
71300,185.75588989257812,163.2934112548828,167.0,1871.036376953125,954.6056518554688,987.0394897460938,93.54511260986328
71400,1429.5211181640625,1682.4130859375,162.0,1871.2137451171875,972.5875244140625,1015.9521484375,102.6767349243164
71500,391.37451171875,402.1077880859375,71.0,1871.310546875,943.52685546875,985.2598876953125,101.09290313720703
71600,1724.1881103515625,1840.102783203125,68.0,1871.508056640625,956.0629272460938,1000.3502807617188,100.23055267333984
71700,1698.09521484375,1835.193603515625,81.0,1871.6407470703125,1069.65185546875,1119.8101806640625,88.69733428955078
71800,441.3376159667969,465.1427001953125,65.0,1871.68212890625,1038.236083984375,1087.0767822265625,87.51246643066406
71900,1824.40771484375,1895.06787109375,45.0,1871.941650390625,1142.4827880859375,1192.8330078125,83.46334075927734
72000,18.420568466186523,-25.589832305908203,236.0,1872.019775390625,1086.2796630859375,1131.911865234375,91.09017181396484
72100,1805.517333984375,1881.056884765625,47.0,1872.1553955078125,1182.768310546875,1235.9482421875,86.8680648803711
72200,41.98161315917969,-7.633758068084717,218.0,1872.1553955078125,1125.72900390625,1173.7691650390625,93.4246597290039
72300,994.7573852539062,1046.087890625,65.0,1872.3853759765625,1116.56396484375,1165.6600341796875,90.04984283447266
72400,418.7309265136719,426.11578369140625,68.0,1872.519287109375,1029.7696533203125,1071.9573974609375,96.0224838256836
72500,1035.427734375,1073.0968017578125,54.0,1872.808837890625,1093.48681640625,1140.789306640625,90.36186981201172
72600,358.26385498046875,360.0708923339844,77.0,1873.0015869140625,1019.6951904296875,1061.6090087890625,87.02638244628906
72700,1855.0521240234375,1910.0369873046875,34.0,1873.2325439453125,1071.9271240234375,1114.10107421875,80.94222259521484
72800,1846.0262451171875,1899.0189208984375,33.0,1873.331787109375,1112.511962890625,1155.062255859375,77.87358856201172
72900,1768.0167236328125,1860.076904296875,56.0,1873.4749755859375,1237.2786865234375,1287.28076171875,72.76785278320312
73000,988.09912109375,1040.10888671875,67.0,1873.6107177734375,1301.2596435546875,1354.597900390625,69.47779846191406
73100,1055.203125,1088.056884765625,43.0,1873.7117919921875,1304.3673095703125,1358.0283203125,64.43904876708984
73200,1851.064208984375,1905.0369873046875,35.0,1873.787841796875,1398.3751220703125,1455.697509765625,61.05664825439453
73300,310.47003173828125,325.1746520996094,104.0,1873.8570556640625,1344.48974609375,1398.2216796875,60.67555236816406
73400,1075.19775390625,1102.034912109375,37.0,1873.921142578125,1354.6900634765625,1407.1058349609375,58.272186279296875
73500,1863.8167724609375,1908.0059814453125,28.0,1873.99169921875,1318.726806640625,1366.324462890625,62.96814727783203
73600,517.55029296875,525.0429077148438,29.0,1874.1431884765625,1213.2169189453125,1255.141845703125,64.63094329833984
73700,1867.959716796875,1910.0009765625,26.0,1874.475830078125,1223.88330078125,1264.5909423828125,61.66291809082031
73800,1851.4786376953125,1903.02001953125,33.0,1874.88671875,1268.5887451171875,1312.4051513671875,60.42696762084961
73900,293.7202453613281,292.1896057128906,114.0,1875.0321044921875,1239.8355712890625,1285.3699951171875,63.98783874511719
74000,1812.7301025390625,1884.0499267578125,44.0,1875.1722412109375,1341.524169921875,1389.7874755859375,58.38288116455078
74100,1861.937255859375,1910.0179443359375,30.0,1875.446533203125,1428.424560546875,1481.578125,56.020877838134766
74200,369.53094482421875,382.1317443847656,84.0,1875.609619140625,1392.5902099609375,1445.49951171875,56.18010711669922
74300,1829.6827392578125,1898.0718994140625,42.0,1875.82421875,1380.239501953125,1431.0643310546875,53.96160888671875
74400,305.41302490234375,319.1398010253906,107.0,1876.0587158203125,1299.814208984375,1347.737060546875,57.958961486816406
74500,209.40611267089844,195.23748779296875,147.0,1876.218017578125,1201.0263671875,1244.34423828125,63.885459899902344
74600,180.63021850585938,167.43507385253906,195.0,1876.37890625,1206.69970703125,1249.654296875,68.53517150878906
74700,162.3234100341797,136.31234741210938,174.0,1876.40771484375,1182.5911865234375,1223.83740234375,72.73799133300781
74800,1821.749267578125,1891.0867919921875,45.0,1876.5745849609375,1205.84814453125,1249.0419921875,67.1992416381836
74900,1020.1555786132812,1069.103759765625,54.0,1876.8232421875,1282.1043701171875,1327.79345703125,62.390472412109375
75000,1724.324462890625,1841.1407470703125,71.0,1877.1732177734375,1314.5172119140625,1364.8167724609375,61.40764236450195
75100,63.98371505737305,27.238536834716797,183.0,1877.2786865234375,1251.9906005859375,1297.9378662109375,67.48725891113281
75200,1816.7166748046875,1888.0638427734375,44.0,1877.43115234375,1326.530029296875,1378.913818359375,65.89964294433594
75300,130.91331481933594,135.0628662109375,30.0,1877.5938720703125,1219.93896484375,1267.3297119140625,64.7269287109375
75400,1852.6495361328125,1908.0458984375,36.0,1877.8387451171875,1230.9249267578125,1275.97119140625,67.27024841308594
75500,1810.5469970703125,1882.0599365234375,46.0,1878.0318603515625,1204.7467041015625,1247.1033935546875,71.5614013671875
75600,995.7969970703125,1042.0888671875,61.0,1878.3411865234375,1230.67919921875,1274.9718017578125,64.8811264038086
75700,1741.3131103515625,1844.0838623046875,64.0,1878.5330810546875,1308.9461669921875,1359.3609619140625,63.39695739746094
75800,1761.3734130859375,1859.1097412109375,61.0,1878.59912109375,1271.9122314453125,1320.2203369140625,69.8132553100586
75900,37.7714729309082,-5.62377405166626,216.0,1878.6251220703125,1210.2052001953125,1253.9281005859375,77.12258911132812
76000,1832.7071533203125,1892.0308837890625,36.0,1878.816650390625,1351.4625244140625,1398.6158447265625,67.83580780029297
76100,4.6360039710998535,-41.54191970825195,252.0,1878.8582763671875,1284.1212158203125,1326.60791015625,77.04402160644531
76200,1879.3936767578125,1919.0150146484375,25.0,1878.93212890625,1337.720458984375,1382.0904541015625,73.29972839355469
76300,1782.5897216796875,1865.06884765625,51.0,1879.017333984375,1324.7783203125,1367.811279296875,77.26322937011719
76400,1796.906494140625,1876.06884765625,48.0,1879.0723876953125,1371.3817138671875,1417.747314453125,74.41006469726562
76500,1872.410888671875,1916.0179443359375,28.0,1879.114990234375,1339.3275146484375,1382.4056396484375,76.01258087158203
76600,1799.875,1872.102783203125,56.0,1879.2061767578125,1346.4501953125,1392.03369140625,79.46076202392578
76700,1040.212646484375,1073.0628662109375,46.0,1879.2445068359375,1390.7965087890625,1440.5096435546875,73.8083267211914
76800,29.920114517211914,-25.61671257019043,236.0,1879.256591796875,1322.752685546875,1367.2032470703125,81.91790771484375
76900,1762.740234375,1856.0958251953125,60.0,1879.2691650390625,1344.7520751953125,1391.64794921875,80.82201385498047
77000,42.86776351928711,-0.6776251792907715,211.0,1879.2691650390625,1279.6578369140625,1322.0316162109375,87.3309097290039
77100,1832.000732421875,1897.0728759765625,39.0,1879.30322265625,1242.58056640625,1282.557373046875,86.31863403320312
77200,53.57060623168945,17.285404205322266,193.0,1879.3111572265625,1183.130126953125,1219.2938232421875,91.65270233154297
77300,1723.3984375,1840.150634765625,68.0,1879.3179931640625,1162.116943359375,1199.758056640625,90.23623657226562
77400,1024.802490234375,1065.0718994140625,50.0,1879.33984375,1181.5447998046875,1219.615234375,81.38507080078125
77500,1038.76708984375,1072.0408935546875,43.0,1879.3524169921875,1155.6976318359375,1194.8634033203125,73.87520599365234
77600,1779.66748046875,1864.0738525390625,56.0,1879.358154296875,1251.37353515625,1294.0697021484375,69.2143783569336
77700,1860.75244140625,1910.0250244140625,34.0,1879.3643798828125,1226.0244140625,1265.072021484375,72.47847747802734
77800,1839.71923828125,1896.04296875,36.0,1879.371337890625,1232.7886962890625,1270.56591796875,70.04631805419922
77900,61.88838195800781,29.27645492553711,193.0,1879.3729248046875,1174.2437744140625,1208.50146484375,76.19400787353516
78000,1728.7030029296875,1843.1427001953125,73.0,1879.3802490234375,1256.91015625,1298.0037841796875,71.32333374023438
78100,1871.0313720703125,1911.0059814453125,25.0,1879.3834228515625,1248.631591796875,1287.901123046875,67.94680786132812
78200,1707.53515625,1832.1138916015625,76.0,1879.3868408203125,1160.27978515625,1197.647216796875,70.93212127685547
78300,1799.3802490234375,1877.06884765625,47.0,1879.388671875,1219.1021728515625,1260.719970703125,67.4477310180664
78400,114.7698745727539,97.29239654541016,176.0,1879.3892822265625,1104.4620361328125,1141.1444091796875,70.00408172607422
78500,1847.110595703125,1899.0179443359375,33.0,1879.3902587890625,1137.969482421875,1175.51416015625,68.85411834716797
78600,1708.2354736328125,1828.125732421875,72.0,1879.391357421875,1188.3746337890625,1231.307861328125,66.45394897460938
78700,1788.650146484375,1871.0838623046875,53.0,1879.391845703125,1259.55908203125,1305.125,61.14475631713867
78800,313.33636474609375,323.16864013671875,103.0,1879.3919677734375,1165.502685546875,1206.7264404296875,66.17564392089844
78900,1859.185791015625,1908.0299072265625,32.0,1879.3922119140625,1251.491455078125,1300.0391845703125,64.82821655273438
79000,1749.010498046875,1851.146728515625,73.0,1879.392333984375,1220.3292236328125,1267.6575927734375,70.32746124267578
79100,36.79954528808594,-15.635666847229004,226.0,1879.392333984375,1161.15283203125,1203.492919921875,78.11109161376953
79200,1048.8048095703125,1081.0638427734375,46.0,1879.392822265625,1218.0146484375,1261.7420654296875,70.2113265991211
79300,1810.7957763671875,1883.0618896484375,45.0,1879.39306640625,1243.7880859375,1287.27880859375,60.63794708251953
79400,1743.3167724609375,1845.0908203125,63.0,1879.3931884765625,1318.8895263671875,1368.7576904296875,59.94408416748047
79500,1788.4229736328125,1871.054931640625,49.0,1879.393310546875,1340.4814453125,1390.164794921875,56.38785171508789
79600,1826.4818115234375,1900.0958251953125,44.0,1879.393310546875,1303.2376708984375,1349.97412109375,62.73253631591797
79700,1013.8480224609375,1054.0928955078125,61.0,1879.3934326171875,1297.9151611328125,1343.5067138671875,61.483604431152344
79800,1833.2998046875,1897.044921875,39.0,1879.3934326171875,1395.3902587890625,1445.0504150390625,57.90678787231445
79900,-38.82350158691406,-38.99700164794922,10.0,1879.3935546875,1277.89453125,1325.587890625,56.84041976928711
80000,1820.62451171875,1892.080810546875,44.0,1879.3935546875,1316.0234375,1366.9952392578125,56.412681579589844
80100,1879.3936767578125,1919.0150146484375,25.0,1879.3935546875,1285.652099609375,1331.4962158203125,56.79597473144531
80200,1825.37939453125,1891.056884765625,41.0,1879.3935546875,1254.3399658203125,1296.813720703125,62.7133674621582
80300,1801.5693359375,1879.055908203125,49.0,1879.3935546875,1260.567138671875,1306.65869140625,60.943756103515625
80400,1872.7421875,1914.0150146484375,26.0,1879.3936767578125,1332.349853515625,1379.7852783203125,55.7462158203125
80500,1744.3858642578125,1852.1357421875,64.0,1879.3936767578125,1402.71240234375,1452.7620849609375,53.53666305541992
80600,1813.9598388671875,1884.0389404296875,44.0,1879.3936767578125,1386.964111328125,1434.1702880859375,57.147369384765625
80700,1833.3819580078125,1894.056884765625,38.0,1879.3936767578125,1436.7796630859375,1484.2276611328125,53.07552719116211
80800,1843.119873046875,1895.0159912109375,33.0,1879.3936767578125,1427.09619140625,1472.796630859375,51.54925537109375
80900,1833.45947265625,1889.02099609375,35.0,1879.3936767578125,1416.4901123046875,1462.591552734375,52.423667907714844
81000,1820.0009765625,1895.078857421875,45.0,1879.3936767578125,1394.478759765625,1440.5587158203125,47.462989807128906
81100,1713.3082275390625,1832.140625,72.0,1879.3936767578125,1447.71240234375,1500.6138916015625,48.98420715332031
81200,1833.52880859375,1893.0458984375,35.0,1879.3936767578125,1400.0521240234375,1448.640380859375,56.2657470703125
81300,356.9634094238281,363.0848388671875,71.0,1879.3936767578125,1386.5411376953125,1434.8455810546875,55.7048454284668
81400,1800.6387939453125,1882.0848388671875,50.0,1879.3936767578125,1424.11865234375,1476.6387939453125,55.53226852416992
81500,161.42213439941406,162.03594970703125,19.0,1879.3936767578125,1346.8546142578125,1396.1812744140625,53.58247375488281
81600,122.16474914550781,96.24153137207031,170.0,1879.3936767578125,1307.8287353515625,1354.5020751953125,58.99568176269531
