step,episode_discounted_reward,episode_reward,episode_time,init_q,running_discounted_reward,running_reward,running_time
146100,43.47671890258789,13.314355850219727,197.0,492.2974853515625,93.51177978515625,68.25929260253906,171.3661346435547
146200,45.80101013183594,17.261497497558594,193.0,492.2974853515625,91.1262435913086,65.70940399169922,172.4478302001953
146300,63.33850860595703,31.233543395996094,179.0,492.2974853515625,89.73685455322266,63.98561096191406,172.7754364013672
146400,47.95148468017578,10.308399200439453,200.0,492.2974853515625,87.64759063720703,61.30175018310547,174.1366729736328
146500,69.55766296386719,44.185672760009766,166.0,492.2974853515625,86.74308776855469,60.445945739746094,173.72982788085938
146600,52.72025680541992,15.275477409362793,195.0,492.2974853515625,85.04194641113281,58.18742370605469,174.79335021972656
146700,67.91609954833984,43.194618225097656,167.0,492.2974853515625,84.18565368652344,57.437782287597656,174.40367126464844
146800,45.60680389404297,18.245527267456055,192.0,492.2974853515625,82.2567138671875,55.47816848754883,175.2834930419922
146900,52.10157775878906,18.282455444335938,192.0,492.2974853515625,80.74895477294922,53.618385314941406,176.11932373046875
147000,72.74610900878906,46.158748626708984,164.0,492.2974853515625,80.34881591796875,53.24540328979492,175.5133514404297
147100,55.88813018798828,20.293394088745117,190.0,492.2974853515625,79.12577819824219,51.597801208496094,176.23768615722656
147200,58.486976623535156,29.23454475402832,181.0,492.2974853515625,78.09384155273438,50.47964096069336,176.47579956054688
147300,70.35526275634766,46.155738830566406,164.0,492.2974853515625,77.7069091796875,50.26344299316406,175.8520050048828
147400,181.10963439941406,178.1846160888672,140.0,492.2974853515625,82.87704467773438,56.65950393676758,174.0594024658203
147500,76.3467025756836,53.14876174926758,157.0,492.2974853515625,82.55052947998047,56.48396682739258,173.20643615722656
147600,60.98420333862305,31.21661376953125,179.0,492.2974853515625,81.47221374511719,55.22059631347656,173.49612426757812
147700,45.6411247253418,10.297385215759277,200.0,492.2974853515625,79.68065643310547,52.97443771362305,174.82130432128906
147800,49.2632942199707,13.273491859436035,197.0,492.2974853515625,78.1597900390625,50.9893913269043,175.9302520751953
147900,55.145652770996094,15.29438304901123,195.0,492.2974853515625,77.00908660888672,49.20463943481445,176.88372802734375
148000,49.07820510864258,10.315348625183105,200.0,492.2974853515625,75.61254119873047,47.26017379760742,178.03955078125
148100,39.658504486083984,2.3303418159484863,208.0,492.2974853515625,73.8148422241211,45.0136833190918,179.53756713867188
148200,73.75585174560547,43.21059036254883,167.0,492.2974853515625,73.8118896484375,44.92353057861328,178.9106903076172
148300,54.60689163208008,24.226591110229492,186.0,492.2974853515625,72.85163879394531,43.8886833190918,179.26515197753906
148400,72.95339965820312,47.19461441040039,163.0,492.2974853515625,72.85672760009766,44.053977966308594,178.451904296875
148500,47.83794403076172,10.310395240783691,200.0,492.2974853515625,71.60578918457031,42.366798400878906,179.529296875
148600,84.78327941894531,62.13475799560547,148.0,492.2974853515625,72.26466369628906,43.35519790649414,177.9528350830078
148700,46.766780853271484,8.338257789611816,202.0,492.2974853515625,70.9897689819336,41.60435104370117,179.1551971435547
148800,77.01539611816406,55.14373779296875,155.0,492.2974853515625,71.29105377197266,42.28131866455078,177.9474334716797
148900,77.5116958618164,56.13772201538086,154.0,492.2974853515625,71.60208129882812,42.97414016723633,176.75006103515625
149000,63.55928039550781,37.216556549072266,173.0,492.2974853515625,71.19994354248047,42.68626022338867,176.56256103515625
149100,71.2130355834961,43.17766571044922,167.0,492.2974853515625,71.20059967041016,42.71083068847656,176.0844268798828
149200,52.85561752319336,25.260467529296875,185.0,492.2974853515625,70.2833480834961,41.838314056396484,176.53021240234375
149300,421.72991943359375,439.17864990234375,78.0,492.2974853515625,87.65068817138672,61.24848556518555,171.67352294921875
149400,51.82515335083008,21.28740119934082,189.0,492.2974853515625,85.85941314697266,59.250431060791016,172.5398406982422
149500,220.93115234375,221.213623046875,145.0,492.2974853515625,92.61299896240234,67.34859466552734,171.162841796875
149600,289.9200134277344,295.11981201171875,102.0,492.2974853515625,100.7212905883789,76.87989807128906,168.21946716308594
149700,67.55683898925781,39.194637298583984,171.0,492.2974853515625,99.06306457519531,74.99563598632812,168.35848999023438
149800,60.48804473876953,29.213640213012695,181.0,492.2974853515625,97.13431549072266,72.70653533935547,168.99057006835938
149900,50.35477066040039,11.300408363342285,199.0,492.2974853515625,94.79534149169922,69.63623046875,170.4910430908203
150000,220.06082153320312,215.1826171875,130.0,492.2974853515625,101.0586166381836,76.9135513305664,168.46649169921875
150100,66.48111724853516,37.1786994934082,173.0,492.2974853515625,99.3297348022461,74.92680358886719,168.6931610107422
150200,69.81756591796875,44.19163513183594,166.0,492.2974853515625,97.8541259765625,73.39004516601562,168.55850219726562
150300,63.55037307739258,28.232563018798828,182.0,492.2974853515625,96.1389389038086,71.13217163085938,169.23057556152344
150400,142.97349548339844,146.09078979492188,31.0,492.2974853515625,96.3443374633789,72.27488708496094,163.49560546875
150500,131.04815673828125,135.05490112304688,30.0,492.2974853515625,96.55220794677734,73.55747985839844,157.4622802734375
150600,66.07205963134766,35.22255325317383,175.0,492.2974853515625,95.0281982421875,71.64073181152344,158.33917236328125
150700,61.00389862060547,29.23255157470703,181.0,492.2974853515625,93.32698059082031,69.52032470703125,159.4722137451172
150800,53.99367904663086,24.25546646118164,186.0,492.2974853515625,91.36032104492188,67.257080078125,160.79859924316406
150900,45.402198791503906,16.280433654785156,194.0,492.2974853515625,89.06241607666016,64.708251953125,162.4586639404297
151000,53.86162567138672,19.256534576416016,191.0,492.2974853515625,87.30237579345703,62.435665130615234,163.88572692871094
151100,98.26617431640625,76.19660949707031,162.0,492.2974853515625,87.8505630493164,63.12371063232422,163.79144287109375
151200,70.6135482788086,44.14777374267578,166.0,492.2974853515625,86.98871612548828,62.1749153137207,163.90187072753906
151300,60.72978210449219,26.247528076171875,184.0,492.2974853515625,85.67576599121094,60.378543853759766,164.9067840576172
151400,60.925880432128906,31.254487991333008,179.0,492.2974853515625,84.43827056884766,58.922340393066406,165.61143493652344
151500,62.373966217041016,31.20067596435547,179.0,492.2974853515625,83.3350601196289,57.536258697509766,166.28086853027344
151600,39.84211730957031,4.328323841094971,206.0,492.2974853515625,81.16040802001953,54.87586212158203,168.26683044433594
151700,68.36491394042969,42.17469787597656,168.0,492.2974853515625,80.52063751220703,54.24080276489258,168.25347900390625
151800,415.5158996582031,441.17364501953125,77.0,492.2974853515625,97.09502410888672,73.34974670410156,164.1062774658203
151900,57.91848373413086,26.241531372070312,184.0,492.2974853515625,95.13619995117188,70.99433135986328,165.1009521484375
152000,163.44053649902344,154.15171813964844,140.0,492.2974853515625,98.5514144897461,75.1521987915039,163.84591674804688
152100,187.02540588378906,178.18063354492188,136.0,492.2974853515625,110.65380859375,89.18643188476562,160.18093872070312
152200,69.69059753417969,43.16572570800781,167.0,492.2974853515625,108.60565185546875,86.8853988647461,160.52188110351562
152300,64.33538818359375,35.210601806640625,175.0,492.2974853515625,106.39213562011719,84.3016586303711,161.24578857421875
152400,167.63597106933594,154.19662475585938,144.0,492.2974853515625,122.61383819580078,102.55989074707031,156.2393341064453
152500,205.45330810546875,203.21961975097656,143.0,492.2974853515625,126.75581359863281,107.5928726196289,155.57736206054688
152600,60.103065490722656,27.242549896240234,183.0,492.2974853515625,123.42317199707031,103.57535552978516,156.948486328125
152700,60.558101654052734,30.25050163269043,180.0,492.2974853515625,120.27992248535156,99.90911865234375,158.10107421875
152800,52.503822326660156,21.245546340942383,189.0,492.2974853515625,116.89111328125,95.97593688964844,159.64601135253906
152900,58.24012756347656,23.262474060058594,187.0,492.2974853515625,113.95856475830078,92.34026336669922,161.0137176513672
153000,217.53485107421875,216.26248168945312,146.0,492.2974853515625,129.7399139404297,110.59132385253906,156.7948760986328
153100,169.599609375,158.19760131835938,144.0,492.2974853515625,131.73289489746094,112.97164154052734,156.15513610839844
153200,61.40159225463867,29.247507095336914,181.0,492.2974853515625,128.21633911132812,108.78543090820312,157.39736938476562
153300,333.71893310546875,344.1596984863281,98.0,492.2974853515625,144.33712768554688,128.08067321777344,153.1736297607422
153400,230.197021484375,225.21456909179688,133.0,492.2974853515625,149.49063110351562,134.08480834960938,152.39419555664062
153500,242.1029510498047,243.1697235107422,127.0,492.2974853515625,154.12124633789062,139.5390625,151.12449645996094
153600,188.59405517578125,176.2255401611328,146.0,492.2974853515625,155.84487915039062,141.37338256835938,150.86827087402344
153700,71.38410186767578,46.16271209716797,164.0,492.2974853515625,151.62184143066406,136.61285400390625,151.5248565673828
153800,28.34609031677246,-11.569906234741211,226.0,492.2974853515625,145.4580535888672,129.20372009277344,155.2486114501953
153900,77.48421478271484,54.13776779174805,156.0,492.2974853515625,142.0593719482422,125.4504165649414,155.2861785888672
154000,0.7784143686294556,-14.62277603149414,225.0,492.2974853515625,134.9953155517578,118.4467544555664,158.77186584472656
154100,64.98997497558594,38.199615478515625,172.0,492.2974853515625,131.49505615234375,114.43440246582031,159.4332733154297
154200,49.324729919433594,16.29244041442871,194.0,492.2974853515625,127.38653564453125,109.52729797363281,161.16162109375
154300,52.33148956298828,17.271469116210938,193.0,492.2974853515625,123.63378143310547,104.91451263427734,162.7535400390625
154400,60.43784713745117,24.259475708007812,186.0,492.2974853515625,120.47398376464844,100.88175964355469,163.91586303710938
154500,58.48936080932617,25.2296199798584,185.0,492.2974853515625,117.374755859375,97.09915161132812,164.97006225585938
154600,71.5158920288086,44.181640625,166.0,492.2974853515625,115.0818099975586,94.45327758789062,165.0215606689453
154700,56.316612243652344,27.238550186157227,183.0,492.2974853515625,112.1435546875,91.09253692626953,165.9204864501953
154800,59.689945220947266,28.242504119873047,182.0,492.2974853515625,109.5208740234375,87.95003509521484,166.72445678710938
154900,133.8558349609375,137.09678649902344,36.0,492.2974853515625,106.76589965820312,85.58319091796875,162.90882873535156
155000,77.84515380859375,55.16267013549805,155.0,492.2974853515625,105.31986236572266,84.06216430664062,162.5133819580078
155100,80.4214096069336,54.161685943603516,156.0,492.2974853515625,104.07494354248047,82.567138671875,162.18771362304688
155200,46.62114334106445,12.30932903289795,198.0,492.2974853515625,101.20225524902344,79.05425262451172,163.97833251953125
155300,47.52477264404297,17.283447265625,193.0,492.2974853515625,98.51837921142578,75.96570587158203,165.42941284179688
155400,60.86228942871094,38.197635650634766,172.0,492.2974853515625,96.63557434082031,74.07730865478516,165.7579345703125
155500,77.94349670410156,55.135765075683594,155.0,492.2974853515625,95.70096588134766,73.1302261352539,165.2200469970703
155600,56.46247100830078,29.2504940032959,181.0,492.2974853515625,93.73904418945312,70.93624114990234,166.00904846191406
155700,70.76179504394531,43.18367385864258,167.0,492.2974853515625,92.59017944335938,69.54861450195312,166.05859375
155800,51.52571105957031,55.14870071411133,155.0,492.2974853515625,90.53695678710938,68.82862091064453,165.5056610107422
155900,53.55139923095703,16.324302673339844,194.0,492.2974853515625,88.68768310546875,66.20339965820312,166.9303741455078
156000,61.592506408691406,31.221601486206055,179.0,492.2974853515625,87.33292388916016,64.45431518554688,167.5338592529297
156100,69.13642120361328,39.19562911987305,171.0,492.2974853515625,86.423095703125,63.191375732421875,167.70716857910156
156200,60.174373626708984,29.23257064819336,181.0,492.2974853515625,85.11066436767578,61.493438720703125,168.37181091308594
156300,290.7994384765625,295.228515625,123.0,492.2974853515625,108.14730834960938,86.80072784423828,163.72703552246094
156400,69.4190673828125,44.18265914916992,166.0,492.2974853515625,106.21089172363281,84.66983032226562,163.84068298339844
156500,171.60684204101562,159.22760009765625,155.0,492.2974853515625,109.4806900024414,88.39771270751953,163.3986358642578
156600,49.830970764160156,16.29742431640625,194.0,492.2974853515625,106.49820709228516,84.7927017211914,164.9287109375
156700,236.0255126953125,232.15771484375,121.0,492.2974853515625,112.97457122802734,92.16094970703125,162.73226928710938
156800,33.88566589355469,36.22850799560547,174.0,492.2974853515625,109.02012634277344,89.36432647705078,163.295654296875
156900,43.814029693603516,8.336272239685059,202.0,492.2974853515625,105.75981903076172,85.31292724609375,165.2308807373047
157000,62.7611083984375,31.220611572265625,179.0,492.2974853515625,103.6098861694336,82.60830688476562,165.91934204101562
157100,49.06494903564453,15.27747631072998,195.0,492.2974853515625,100.88263702392578,79.24176788330078,167.3733673095703
157200,71.0234146118164,44.186649322509766,166.0,492.2974853515625,99.38967895507812,77.489013671875,167.30470275878906
157300,62.28466796875,30.237558364868164,180.0,492.2974853515625,97.534423828125,75.1264419555664,167.93946838378906
157400,49.37115478515625,13.250568389892578,197.0,492.2974853515625,95.12626647949219,72.03264617919922,169.39248657226562
157500,59.01206970214844,30.2504940032959,180.0,492.2974853515625,93.320556640625,69.94354248046875,169.92286682128906
157600,66.71673583984375,34.199642181396484,176.0,492.2974853515625,91.99036407470703,68.15634155273438,170.2267303466797
157700,47.23843765258789,6.326324939727783,204.0,492.2974853515625,89.75276947021484,65.0648422241211,171.91539001464844
157800,23.004581451416016,-16.59282112121582,227.0,492.2974853515625,86.41535949707031,60.98196029663086,174.66961669921875
157900,44.5245475769043,5.31837797164917,205.0,492.2974853515625,84.32081604003906,58.19878005981445,176.18614196777344
158000,71.21846771240234,44.20357131958008,166.0,492.2974853515625,83.66570281982422,57.499019622802734,175.6768341064453
158100,55.70138931274414,29.252466201782227,181.0,492.2974853515625,82.26748657226562,56.086692810058594,175.9429931640625
158200,-336.7314453125,-393.6916198730469,199.0,492.2974853515625,61.317535400390625,33.5977783203125,177.09584045410156
158300,60.609100341796875,32.238494873046875,178.0,492.2974853515625,61.2821159362793,33.52981185913086,177.14105224609375
158400,46.56548309326172,9.33230972290039,201.0,492.2974853515625,60.54628372192383,32.31993865966797,178.33399963378906
158500,45.594688415527344,7.30142068862915,203.0,492.2974853515625,59.798702239990234,31.069011688232422,179.56729125976562
158600,60.9089241027832,37.19164276123047,173.0,492.2974853515625,59.85421371459961,31.37514305114746,179.2389373779297
158700,123.61107635498047,128.0998077392578,41.0,492.2974853515625,62.493770599365234,35.44664001464844,173.0756378173828
158800,80.83435821533203,54.16765213012695,156.0,492.2974853515625,63.41080093383789,36.3826904296875,172.2218475341797
158900,50.434593200683594,12.319336891174316,198.0,492.2974853515625,62.76198959350586,35.17952346801758,173.51075744628906
159000,429.81005859375,451.15570068359375,71.0,492.2974853515625,82.33773803710938,57.447425842285156,166.98345947265625
159100,56.234676361083984,25.251506805419922,185.0,492.2974853515625,81.03258514404297,55.83763122558594,167.88429260253906
159200,53.61514663696289,26.235572814941406,184.0,492.2974853515625,79.66171264648438,54.35752868652344,168.69007873535156
159300,37.146671295166016,-6.587937355041504,217.0,492.2974853515625,77.53596496582031,51.31025314331055,171.10557556152344
159400,461.16021728515625,480.11175537109375,54.0,492.2974853515625,96.3211669921875,72.03319549560547,165.3877716064453
159500,45.80025863647461,14.279464721679688,196.0,492.2974853515625,93.79512023925781,69.1455078125,166.9183807373047
159600,81.70388793945312,59.162654876708984,151.0,492.2974853515625,93.19055938720703,68.6463623046875,166.12246704101562
159700,70.44110870361328,40.171730041503906,170.0,492.2974853515625,92.05308532714844,67.2226333618164,166.31634521484375
159800,137.14117431640625,140.0708770751953,33.0,492.2974853515625,92.68441772460938,69.01211547851562,160.3955078125
159900,77.64741516113281,50.19465255737305,172.0,492.2974853515625,91.93256378173828,68.07124328613281,160.97572326660156
160000,68.60340881347656,38.23849105834961,172.0,492.2974853515625,90.76610565185547,66.57960510253906,161.52694702148438
160100,228.48570251464844,231.23756408691406,143.0,492.2974853515625,97.65208435058594,74.8125,160.6005859375
160200,75.85455322265625,51.1637077331543,159.0,492.2974853515625,96.56221008300781,73.63006591796875,160.52056884765625
160300,45.44392395019531,11.330304145812988,199.0,492.2974853515625,94.00629425048828,70.51507568359375,162.4445343017578
160400,155.25804138183594,144.29840087890625,170.0,492.2974853515625,97.06888580322266,74.20423889160156,162.8223114013672
160500,73.3699722290039,47.17369842529297,163.0,492.2974853515625,95.88394165039062,72.85271453857422,162.83119201660156
160600,331.9482116699219,337.2235107421875,109.0,492.2974853515625,105.621337890625,83.76065826416016,161.2401580810547
160700,393.1896667480469,406.13177490234375,80.0,492.2974853515625,145.5528564453125,128.78793334960938,150.52252197265625
160800,179.26727294921875,171.25250244140625,155.0,492.2974853515625,152.38157653808594,136.8170623779297,148.58407592773438
160900,204.1486358642578,210.27243041992188,148.0,492.2974853515625,154.9699249267578,140.48983764648438,148.55487060546875
161000,231.74497985839844,230.17367553710938,124.0,492.2974853515625,158.80868530273438,144.97402954101562,147.32713317871094
161100,62.267269134521484,30.221595764160156,180.0,492.2974853515625,153.9816131591797,139.2364044189453,148.9607696533203
161200,42.93318176269531,8.31637954711914,202.0,492.2974853515625,148.42918395996094,132.69039916992188,151.61273193359375
161300,55.13683319091797,25.26943588256836,185.0,492.2974853515625,143.7645721435547,127.31935119628906,153.2821044921875
161400,75.08736419677734,46.18863296508789,164.0,492.2974853515625,140.33070373535156,123.2628173828125,153.8179931640625
161500,65.94296264648438,37.20757293701172,173.0,492.2974853515625,136.611328125,118.96005249023438,154.777099609375
161600,61.98728942871094,27.23856544494629,183.0,492.2974853515625,132.880126953125,114.37397766113281,156.188232421875
161700,60.170047760009766,25.262479782104492,185.0,492.2974853515625,129.24461364746094,109.91840362548828,157.6288299560547
161800,37.08302688598633,-7.648695945739746,218.0,492.2974853515625,124.63653564453125,104.04005432128906,160.6473846435547
161900,55.648948669433594,24.238542556762695,186.0,492.2974853515625,121.1871566772461,100.04997253417969,161.91502380371094
162000,408.3537292480469,426.16766357421875,83.0,492.2974853515625,132.83633422851562,113.27726745605469,158.59080505371094
162100,46.259456634521484,13.284414291381836,197.0,492.2974853515625,128.5074920654297,108.27762603759766,160.51126098632812
162200,76.73922729492188,47.18663787841797,163.0,492.2974853515625,125.91908264160156,105.22307586669922,160.6356964111328
162300,60.11446762084961,25.264480590820312,185.0,492.2974853515625,122.62885284423828,101.22514343261719,161.85391235351562
162400,79.12625885009766,56.15269470214844,154.0,492.2974853515625,120.45372009277344,98.97152709960938,161.46121215820312
162500,64.69728088378906,31.23953628540039,179.0,492.2974853515625,117.66590118408203,95.58492279052734,162.33816528320312
162600,36.514190673828125,-5.611802101135254,216.0,492.2974853515625,113.60831451416016,90.52508544921875,165.02125549316406
162700,76.49541473388672,55.15471267700195,155.0,492.2974853515625,111.75267028808594,88.7565689086914,164.5201873779297
162800,68.36766815185547,38.20161437988281,172.0,492.2974853515625,109.58341979980469,86.22882080078125,164.89418029785156
162900,46.38864517211914,15.295361518859863,195.0,492.2974853515625,106.4236831665039,82.6821517944336,166.39947509765625
163000,46.1384162902832,8.306398391723633,202.0,492.2974853515625,103.40941619873047,78.96336364746094,168.1794891357422
163100,66.08103942871094,40.19064712524414,170.0,492.2974853515625,101.54299926757812,77.02472686767578,168.27052307128906
163200,266.51080322265625,269.2384948730469,129.0,492.2974853515625,108.29798126220703,84.98165130615234,166.2941436767578
163300,373.11151123046875,391.1477355957031,87.0,492.2974853515625,121.53865814208984,100.28995513916016,162.32943725585938
163400,344.1336364746094,353.15069580078125,93.0,492.2974853515625,129.51588439941406,109.46414184570312,159.84481811523438
163500,66.0198745727539,45.16370391845703,165.0,492.2974853515625,126.3410873413086,106.24911499023438,160.10256958007812
163600,394.5189208984375,418.1706237792969,80.0,492.2974853515625,136.850341796875,118.42279815673828,156.85256958007812
163700,73.71040344238281,45.18864822387695,165.0,492.2974853515625,133.69334411621094,114.7610855102539,157.25994873046875
163800,245.9535675048828,243.13978576660156,119.0,492.2974853515625,139.30636596679688,121.18002319335938,155.34695434570312
163900,226.99002075195312,227.25648498535156,143.0,492.2974853515625,143.69053649902344,126.48384857177734,154.72959899902344
164000,80.91839599609375,55.16469192504883,155.0,492.2974853515625,140.55194091796875,122.91789245605469,154.7431182861328
164100,78.27889251708984,47.21054458618164,163.0,492.2974853515625,137.4382781982422,119.13252258300781,155.1559600830078
164200,404.9205627441406,418.1487121582031,75.0,492.2974853515625,146.28265380859375,128.29885864257812,153.895751953125
164300,63.2801513671875,34.23153305053711,176.0,492.2974853515625,142.1325225830078,123.59549713134766,155.0009765625
164400,92.82304382324219,66.3173599243164,192.0,492.2974853515625,144.639404296875,127.032470703125,155.85337829589844
164500,460.3555603027344,479.09783935546875,55.0,492.2974853515625,168.5582275390625,154.04678344726562,148.20516967773438
164600,73.27307891845703,46.16770553588867,164.0,492.2974853515625,163.79396057128906,148.65283203125,148.9949188232422
164700,290.6950378417969,297.1447448730469,105.0,492.2974853515625,171.6090087890625,157.8136749267578,146.4154052734375
164800,319.94940185546875,327.1307373046875,91.0,492.2974853515625,179.02603149414062,166.27952575683594,143.64463806152344
164900,61.31975555419922,30.21662139892578,180.0,492.2974853515625,173.14071655273438,159.47637939453125,145.46240234375
165000,215.88609313964844,207.16671752929688,135.0,492.2974853515625,170.32110595703125,156.28736877441406,146.00982666015625
165100,245.0465087890625,242.1547088623047,116.0,492.2974853515625,174.05738830566406,160.5807342529297,144.50933837890625
165200,114.69107818603516,95.22554779052734,167.0,492.2974853515625,171.0890655517578,157.31297302246094,145.6338653564453
165300,77.19776916503906,52.144771575927734,158.0,492.2974853515625,166.39450073242188,152.0545654296875,146.25216674804688
165400,336.6690673828125,349.181640625,101.0,492.2974853515625,170.8953857421875,157.44911193847656,144.26258850097656
165500,378.0859069824219,389.1357421875,81.0,492.2974853515625,181.25491333007812,169.033447265625,141.09945678710938
165600,74.68482208251953,51.1517448425293,159.0,492.2974853515625,175.92640686035156,163.1393585205078,141.99447631835938
165700,156.42237854003906,140.2425079345703,158.0,492.2974853515625,170.37445068359375,157.10113525390625,143.17501831054688
165800,69.43269348144531,37.190696716308594,173.0,492.2974853515625,165.32736206054688,151.10560607910156,144.66627502441406
165900,80.98172760009766,56.12677764892578,154.0,492.2974853515625,161.11007690429688,146.35667419433594,145.13294982910156
166000,244.11709594726562,241.18666076660156,125.0,492.2974853515625,165.2604217529297,151.09817504882812,144.12631225585938
166100,340.59796142578125,348.15570068359375,94.0,492.2974853515625,171.83554077148438,158.53128051757812,141.89898681640625
166200,454.6956481933594,471.124755859375,59.0,492.2974853515625,185.97854614257812,174.16094970703125,137.75404357910156
166300,39.694618225097656,0.32936879992485046,210.0,492.2974853515625,178.6643524169922,165.46937561035156,141.36634826660156
166400,69.7090835571289,46.18362045288086,164.0,492.2974853515625,173.21658325195312,159.5050811767578,142.49803161621094
166500,76.05240631103516,49.146728515625,161.0,492.2974853515625,168.35836791992188,153.98716735839844,143.42312622070312
166600,52.473506927490234,19.273462295532227,191.0,492.2974853515625,162.5641326904297,147.25148010253906,145.80197143554688
166700,451.6564025878906,473.1616516113281,65.0,492.2974853515625,173.02133178710938,158.98272705078125,142.38877868652344
166800,269.19439697265625,273.1587219238281,113.0,492.2974853515625,175.42872619628906,161.90359497070312,142.61087036132812
166900,62.36329650878906,31.2136173248291,179.0,492.2974853515625,169.7754669189453,155.3690948486328,144.43032836914062
167000,249.07327270507812,253.20361328125,129.0,492.2974853515625,183.36929321289062,171.07940673828125,140.69337463378906
167100,64.53762817382812,37.22057342529297,173.0,492.2974853515625,177.42770385742188,164.38645935058594,142.30870056152344
167200,64.70272064208984,42.180660247802734,168.0,492.2974853515625,171.7914581298828,158.2761688232422,143.59326171875
167300,177.39486694335938,163.31436157226562,167.0,492.2974853515625,172.07162475585938,158.52809143066406,144.7635955810547
167400,73.02397918701172,48.174686431884766,162.0,492.2974853515625,167.11924743652344,153.01040649414062,145.62542724609375
167500,59.53364181518555,26.22260856628418,184.0,492.2974853515625,161.73995971679688,146.6710205078125,147.54415893554688
167600,50.11520767211914,15.286415100097656,195.0,492.2974548339844,156.15872192382812,140.10179138183594,149.9169464111328
167700,82.55426025390625,60.12977600097656,150.0,492.2974548339844,152.47850036621094,136.1031951904297,149.9210968017578
167800,73.64257049560547,50.14875030517578,160.0,492.2974548339844,148.53671264648438,131.8054656982422,150.425048828125
167900,73.07288360595703,41.220550537109375,169.0,492.2974548339844,144.76351928710938,127.2762222290039,151.35379028320312
168000,49.880470275878906,21.294357299804688,189.0,492.2974548339844,140.0193634033203,121.97713470458984,153.23609924316406
168100,212.2226104736328,209.16766357421875,125.0,492.29742431640625,140.19967651367188,122.40510559082031,152.66807556152344
168200,127.38033294677734,113.2514877319336,165.0,492.29742431640625,139.5587158203125,121.94742584228516,153.28468322753906
168300,177.52052307128906,170.18861389160156,140.0,492.2973937988281,141.45680236816406,124.35948181152344,152.6204376220703
168400,74.16627502441406,48.154727935791016,162.0,492.2973937988281,138.09226989746094,120.54924774169922,153.08941650390625
168500,251.59536743164062,250.18661499023438,119.0,492.29736328125,143.76742553710938,127.03111267089844,151.38494873046875
168600,70.54613494873047,42.186683654785156,168.0,492.2973327636719,140.1063690185547,122.78889465332031,152.2156982421875
168700,75.7121353149414,50.17865753173828,160.0,492.29730224609375,136.88665771484375,119.15837860107422,152.60491943359375
168800,67.43331146240234,34.239505767822266,176.0,492.2972717285156,133.4139862060547,114.91243743896484,153.77467346191406
168900,58.48186111450195,24.278396606445312,186.0,492.2972412109375,129.66737365722656,110.3807373046875,155.3859405517578
169000,64.67127227783203,35.221553802490234,175.0,492.2972106933594,126.41757202148438,106.6227798461914,156.36663818359375
169100,77.27876281738281,51.20257568359375,159.0,492.2971496582031,123.96063232421875,103.85176849365234,156.49830627441406
169200,50.98414611816406,20.265459060668945,190.0,492.297119140625,120.31181335449219,99.67244720458984,158.1733856201172
169300,60.16621780395508,30.213645935058594,180.0,492.29705810546875,117.30452728271484,96.19950866699219,159.2647247314453
169400,52.629459381103516,15.284449577331543,195.0,492.2969970703125,114.0707778930664,92.15375518798828,161.05148315429688
169500,84.0177001953125,60.1178092956543,150.0,492.2969055175781,112.56812286376953,90.55196380615234,160.49891662597656
169600,62.410438537597656,36.20463943481445,174.0,492.29681396484375,110.06024169921875,87.8345947265625,161.17396545410156
169700,478.38958740234375,496.10382080078125,50.0,492.2966003417969,126.49769592285156,106.0802993774414,155.9394989013672
169800,61.09504699707031,29.266429901123047,181.0,492.2964782714844,123.2275619506836,102.23960876464844,157.19253540039062
169900,457.5484619140625,474.1227722167969,60.0,492.2961730957031,136.94869995117188,117.26884460449219,153.5587615966797
170000,78.53386688232422,54.15471649169922,156.0,492.2959899902344,134.02796936035156,114.1131362915039,153.68081665039062
170100,56.51923751831055,17.283447265625,193.0,492.2958068847656,130.15252685546875,109.27165222167969,155.6467742919922
170200,64.77116394042969,31.227588653564453,179.0,492.29559326171875,126.88346099853516,105.36945343017578,156.81443786621094
170300,51.96510696411133,20.256500244140625,190.0,492.2953796386719,123.13754272460938,101.11380004882812,158.47372436523438
170400,64.91344451904297,33.2335319519043,177.0,492.29510498046875,120.22633361816406,97.71978759765625,159.40003967285156
170500,63.640682220458984,34.21357727050781,176.0,492.2948303222656,117.39705657958984,94.54447937011719,160.2300262451172
170600,67.41780090332031,36.231529235839844,174.0,492.2945556640625,114.8980941772461,91.62882995605469,160.9185333251953
170700,64.57231140136719,39.20558547973633,171.0,492.29425048828125,112.38180541992188,89.0076675415039,161.422607421875
170800,46.236000061035156,12.283489227294922,198.0,492.29425048828125,109.07451629638672,85.17146301269531,163.25148010253906
170900,70.86234283447266,45.15970993041992,165.0,492.29388427734375,107.16390228271484,83.1708755493164,163.33889770507812
171000,51.87214660644531,22.227622985839844,188.0,492.29351806640625,104.3993148803711,80.12371063232422,164.57196044921875
171100,78.96263885498047,55.15571212768555,155.0,492.29315185546875,103.12747955322266,78.87531280517578,164.09335327148438
171200,62.90961456298828,29.265432357788086,181.0,492.292724609375,101.11659240722656,76.39481353759766,164.93869018554688
171300,58.19849395751953,24.274431228637695,186.0,492.2922668457031,98.9706802368164,73.7887954711914,165.99176025390625
171400,63.01457214355469,35.207611083984375,175.0,492.2917785644531,97.17288208007812,71.8597412109375,166.44216918945312
