step,episode_discounted_reward,episode_reward,episode_time,init_q,running_discounted_reward,running_reward,running_time
50900,-26.553691864013672,-81.44905090332031,292.0,489.2334899902344,127.8264389038086,116.39556121826172,204.49774169921875
51000,-75.07118225097656,-144.24452209472656,355.0,489.2232360839844,117.68155670166016,103.36355590820312,212.02284240722656
51100,406.3323669433594,432.13970947265625,74.0,489.2232360839844,141.5258026123047,131.8165740966797,200.8456268310547
51200,363.8501281738281,392.1627197265625,94.0,489.2167053222656,145.5272216796875,135.88742065429688,198.6456756591797
51300,44.731693267822266,3.667570114135742,283.0,489.2056884765625,140.48744201660156,129.27642822265625,202.86338806152344
51400,272.47869873046875,289.33734130859375,152.0,489.18536376953125,140.76220703125,128.60508728027344,204.6967010498047
51500,75.92631530761719,91.49496459960938,230.0,489.18536376953125,137.52041625976562,126.74958038330078,205.9618682861328
51600,237.46868896484375,260.3852233886719,169.0,489.17559814453125,133.3099365234375,122.02803802490234,209.72059631347656
51700,128.86427307128906,132.10678100585938,41.0,489.1693115234375,123.70510864257812,113.52645874023438,204.52783203125
51800,250.02548217773438,274.31243896484375,156.0,489.1568603515625,136.76010131835938,131.3460235595703,191.0396728515625
51900,92.50764465332031,96.11978912353516,57.0,489.11810302734375,173.8505859375,172.4965362548828,168.09230041503906
52000,358.8432922363281,371.1038513183594,87.0,489.1099548339844,183.1002197265625,182.42691040039062,164.03768920898438
52100,-49.59532928466797,-91.40724182128906,302.0,489.1099548339844,171.46543884277344,168.73519897460938,170.93580627441406
52200,438.6500549316406,457.11676025390625,65.0,489.10467529296875,175.52297973632812,171.7445831298828,170.91456604003906
52300,-46.93425369262695,-95.41419219970703,306.0,489.0980224609375,164.40011596679688,158.3866424560547,177.66883850097656
52400,-55.6457633972168,-105.3722152709961,316.0,489.09368896484375,153.3978271484375,145.19869995117188,184.58538818359375
52500,101.99105072021484,104.11978149414062,53.0,489.08807373046875,161.58285522460938,153.67359924316406,178.26869201660156
52600,315.706787109375,349.2554626464844,113.0,489.0844421386719,162.12086486816406,156.9727783203125,170.90748596191406
52700,457.26458740234375,479.101806640625,55.0,489.0760803222656,167.28355407714844,160.09814453125,172.52650451660156
52800,-11.515348434448242,-46.596702575683594,257.0,489.0760803222656,158.34361267089844,149.76339721679688,176.75018310546875
52900,137.40191650390625,140.102783203125,37.0,489.06463623046875,147.5206756591797,138.1104278564453,175.4270477294922
53000,10.518509864807129,19.246496200561523,98.0,489.0467224121094,150.52783203125,144.5018310546875,160.84288024902344
53100,-52.52251052856445,-110.23169708251953,321.0,489.0467224121094,140.37530517578125,131.76516723632812,168.85073852539062
53200,81.50051879882812,62.44211196899414,224.0,489.0384521484375,137.43157958984375,128.29901123046875,171.6082000732422
53300,51.58951187133789,21.4990177154541,253.0,489.0289611816406,133.13946533203125,122.9590072631836,175.67779541015625
53400,271.49346923828125,315.33026123046875,139.0,489.0195617675781,133.33139038085938,123.39134979248047,178.84671020507812
53500,137.3980255126953,140.10179138183594,37.0,489.0113220214844,129.49005126953125,119.62605285644531,179.26644897460938
53600,61.555458068847656,69.1287841796875,64.0,488.997314453125,124.2574691772461,116.59766387939453,168.8543243408203
53700,145.11859130859375,149.05490112304688,28.0,488.99365234375,125.09086608886719,118.62522888183594,155.8810272216797
53800,4.365034580230713,-41.472084045410156,267.0,488.987548828125,119.05457305908203,110.62036895751953,161.4369659423828
53900,-6.914104461669922,-56.555789947509766,267.0,488.987548828125,112.75614166259766,102.26155853271484,166.71511840820312
54000,270.24102783203125,307.32135009765625,143.0,488.987548828125,111.59976196289062,101.75654602050781,173.5229034423828
54100,28.90057945251465,33.29233932495117,100.0,488.9738464355469,102.89324188232422,93.1459732055664,174.23941040039062
54200,-6.587054252624512,-68.3681869506836,310.0,488.9738464355469,97.41922760009766,85.07026672363281,181.02745056152344
54300,-61.895835876464844,-91.37828063964844,305.0,488.9738464355469,89.45347595214844,76.24783325195312,187.22607421875
54400,131.63584899902344,138.44000244140625,195.0,488.9738464355469,91.56259155273438,79.3574447631836,187.61477661132812
54500,-49.986881256103516,-99.36428833007812,310.0,488.9738464355469,84.48511505126953,70.42135620117188,193.73402404785156
54600,-38.93501663208008,-93.30552673339844,304.0,488.9738464355469,78.3141098022461,62.23501205444336,199.24732971191406
54700,129.00733947753906,144.45208740234375,209.0,488.9605712890625,76.32642364501953,62.284446716308594,196.34906005859375
54800,365.4752502441406,391.20263671875,103.0,488.9506530761719,93.87017822265625,82.05687713623047,191.14251708984375
54900,198.60781860351562,215.3812255859375,175.0,488.94537353515625,99.1070556640625,88.72309112548828,190.33538818359375
55000,-47.28228759765625,-119.28643798828125,330.0,488.9404602050781,91.78759002685547,78.32261657714844,197.31861877441406
55100,4.38161563873291,-54.49496841430664,265.0,488.93603515625,87.41728973388672,71.6817398071289,200.70269775390625
55200,154.3973388671875,191.38624572753906,190.0,488.9321594238281,86.21761322021484,71.57918548583984,203.31668090820312
55300,414.6127624511719,440.17462158203125,78.0,488.9295654296875,112.21680450439453,102.09121704101562,186.76626586914062
55400,243.76002502441406,276.29547119140625,150.0,488.9295654296875,112.95526123046875,105.72412872314453,180.7115478515625
55500,-50.75187683105469,-110.31640625,321.0,488.9295654296875,104.76990509033203,94.92210388183594,187.72598266601562
55600,386.9503479003906,411.2105712890625,95.0,488.92431640625,131.23907470703125,124.65935516357422,180.2911834716797
55700,-33.63673782348633,-84.40321350097656,295.0,488.92431640625,122.99529266357422,114.20623016357422,186.02662658691406
55800,-33.16349792480469,-67.46112060546875,278.0,488.920166015625,115.18734741210938,105.12286376953125,190.6252899169922
55900,260.7192687988281,296.375244140625,162.0,488.9136657714844,139.28675842285156,135.1669158935547,183.58810424804688
56000,157.8336639404297,161.04591369628906,20.0,488.909912109375,132.7372589111328,127.11563873291016,179.6082763671875
56100,-23.41927719116211,-80.41419219970703,291.0,488.9064025878906,124.92943572998047,116.73914337158203,185.1778564453125
56200,206.8935546875,203.23956298828125,154.0,488.903076171875,129.02764892578125,121.06416320800781,183.61895751953125
56300,161.17555236816406,186.42117309570312,196.0,488.9002380371094,130.63504028320312,124.33201599121094,184.23802185058594
56400,-38.17787170410156,-82.45503997802734,293.0,488.8983154296875,122.19438934326172,113.99266052246094,189.67611694335938
56500,268.2529296875,271.3243713378906,151.0,488.8948059082031,123.31661224365234,113.6611328125,185.15505981445312
56600,343.5523986816406,375.2655029296875,119.0,488.8922424316406,134.32839965820312,126.74134826660156,181.84730529785156
56700,414.4200134277344,438.1067810058594,64.0,488.8896179199219,148.00328063964844,143.07974243164062,177.10433959960938
56800,-14.52629280090332,-64.51690673828125,275.0,488.8896179199219,139.87680053710938,132.6999053955078,181.99911499023438
56900,-43.305057525634766,-99.35929107666016,310.0,488.88677978515625,130.7176971435547,121.09695434570312,188.39915466308594
57000,20.082317352294922,-30.37224769592285,289.0,488.8839416503906,125.1859359741211,113.52349090576172,193.42919921875
57100,87.59870147705078,80.4062728881836,230.0,488.8839416503906,123.30657196044922,111.86763000488281,195.2577362060547
57200,359.90301513671875,389.1627197265625,93.0,488.8811340332031,126.99984741210938,115.70014953613281,195.59510803222656
57300,-15.155109405517578,-76.44609069824219,287.0,488.8782043457031,119.89209747314453,106.09283447265625,200.1653594970703
57400,-54.039817810058594,-115.28045654296875,326.0,488.876220703125,111.19550323486328,95.024169921875,206.45709228515625
57500,119.43522644042969,123.12474822998047,46.0,488.8748474121094,108.00555419921875,92.94338989257812,202.11752319335938
57600,426.67919921875,447.1077880859375,63.0,488.87213134765625,116.59774017333984,100.56832885742188,201.23606872558594
57700,154.2093048095703,163.2804412841797,170.0,488.86883544921875,130.98709106445312,118.26702880859375,194.43804931640625
57800,-52.171016693115234,-107.37220001220703,318.0,488.865234375,121.82918548583984,106.98506927490234,200.61614990234375
57900,335.9898376464844,367.2684020996094,111.0,488.8577575683594,150.35276794433594,142.00958251953125,188.7252655029297
58000,-37.183231353759766,-78.46105194091797,289.0,488.8577575683594,140.97596740722656,130.98605346679688,193.73899841308594
58100,312.54608154296875,341.1796569824219,105.0,488.8543395996094,149.55447387695312,141.4957275390625,189.3020477294922
58200,-36.24857711791992,-92.32844543457031,303.0,488.8543395996094,140.26431274414062,129.8045196533203,194.98695373535156
58300,112.55664825439453,117.14370727539062,52.0,488.8479919433594,139.78541564941406,130.57347106933594,187.61557006835938
58400,367.48675537109375,396.2215270996094,98.0,488.84442138671875,143.8578338623047,134.25772094726562,187.6180419921875
58500,23.675743103027344,-17.411287307739258,268.0,488.8434143066406,137.84872436523438,126.67426300048828,191.63714599609375
58600,461.4703369140625,484.1487121582031,62.0,488.8416748046875,154.02980041503906,144.54798889160156,185.15528869628906
58700,3.9038169384002686,-48.5408821105957,259.0,488.8416748046875,146.5235137939453,134.89353942871094,188.84751892089844
58800,-7.288061618804932,-49.506980895996094,264.0,488.8396301269531,138.8329315185547,125.67351531982422,192.6051483154297
58900,261.2878112792969,281.28741455078125,140.0,488.8363342285156,136.99249267578125,122.86077117919922,195.45614624023438
59000,391.5972595214844,415.1667175292969,87.0,488.83123779296875,143.05233764648438,128.86294555664062,193.52667236328125
59100,382.5248718261719,410.20660400390625,92.0,488.82861328125,155.0259552001953,142.9301300048828,188.45033264160156
59200,-18.156009674072266,-60.51393127441406,271.0,488.8260803222656,146.3668670654297,132.75791931152344,192.57781982421875
59300,115.22747802734375,101.47105407714844,221.0,488.8243713378906,134.5023193359375,119.5528793334961,200.19398498535156
59400,-48.28007125854492,-99.37523651123047,310.0,488.82244873046875,125.36319732666016,108.60647583007812,205.6842803955078
59500,-16.44048500061035,-65.5009765625,276.0,488.82110595703125,118.27301788330078,99.9011001586914,209.2000732421875
59600,-22.438718795776367,-83.42617797851562,294.0,488.819091796875,111.2374267578125,90.7347412109375,213.4400634765625
59700,1710.4449462890625,1836.1497802734375,84.0,488.81683349609375,197.18455505371094,184.8720703125,204.33465576171875
59800,408.5259094238281,433.1667175292969,85.0,488.8123779296875,189.8906707763672,180.5673828125,206.61703491210938
59900,-94.79771423339844,-183.06695556640625,394.0,488.8123779296875,175.65626525878906,162.3856658935547,215.98617553710938
60000,-55.64842224121094,-110.35326385498047,321.0,488.8102111816406,164.0910186767578,148.74871826171875,221.2368621826172
60100,140.29769897460938,143.08384704589844,34.0,488.8052978515625,152.1641082763672,136.66357421875,206.5592041015625
60200,280.2847900390625,325.2884216308594,133.0,488.8037414550781,163.6377716064453,152.24925231933594,199.52969360351562
60300,-29.161115646362305,-90.40522003173828,301.0,488.8022155761719,153.99783325195312,140.1165313720703,204.60321044921875
60400,-72.49790954589844,-138.28733825683594,349.0,488.8022155761719,142.6730499267578,126.19633483886719,211.8230438232422
60500,346.8154296875,384.228515625,102.0,488.8011779785156,155.0813751220703,142.72193908691406,205.15280151367188
60600,123.90196228027344,126.09882354736328,43.0,488.79864501953125,145.2147216796875,131.38644409179688,201.02789306640625
60700,27.42249298095703,-17.40520477294922,280.0,488.79864501953125,139.32510375976562,123.94685363769531,204.97650146484375
60800,122.38336181640625,126.13969421386719,47.0,488.7967834472656,130.88150024414062,115.38984680175781,200.11878967285156
60900,-6.166999816894531,-71.50287628173828,282.0,488.7967834472656,124.0290756225586,106.04521179199219,204.21286010742188
61000,164.9609375,159.34832763671875,186.0,488.7967834472656,126.07566833496094,108.71036529541016,203.30221557617188
61100,135.46974182128906,138.1187286376953,39.0,488.79486083984375,118.63491821289062,99.87017059326172,200.58274841308594
61200,356.1066589355469,393.3213195800781,117.0,488.7933349609375,127.62306213378906,110.49356079101562,199.60592651367188
61300,396.1966552734375,419.16064453125,79.0,488.7926940917969,136.2773895263672,119.8858642578125,194.87684631347656
61400,151.6256866455078,143.52291870117188,219.0,488.792236328125,137.0447998046875,121.06771850585938,196.0830078125
61500,-24.44898223876953,-70.44012451171875,281.0,488.79193115234375,128.97010803222656,111.49232482910156,200.328857421875
61600,279.8479919433594,304.2375183105469,130.0,488.79193115234375,128.46017456054688,110.926025390625,202.2117919921875
61700,2.403475046157837,-44.54890060424805,255.0,488.79193115234375,122.15734100341797,103.15227508544922,204.85121154785156
61800,-3.626659631729126,-43.54888153076172,254.0,488.79193115234375,115.8681411743164,95.81722259521484,207.3086395263672
61900,82.51728820800781,78.50396728515625,236.0,488.7917175292969,129.76956176757812,112.68423461914062,201.98355102539062
62000,-21.520565032958984,-70.39631652832031,281.0,488.79156494140625,122.2050552368164,103.53020477294922,205.9343719482422
62100,309.3157958984375,326.25653076171875,132.0,488.79107666015625,131.5605926513672,114.6665267944336,202.23765563964844
62200,409.8655090332031,430.1437072753906,72.0,488.789794921875,137.52978515625,119.89817810058594,201.2244873046875
62300,427.21136474609375,454.1905822753906,76.0,488.7893371582031,145.54025268554688,129.4167938232422,196.9001007080078
62400,-0.48268407583236694,-58.549774169921875,269.0,488.788818359375,138.23910522460938,120.01846313476562,200.50509643554688
62500,219.6457977294922,213.42013549804688,185.0,488.7879638671875,146.7105712890625,130.16415405273438,197.52084350585938
62600,398.47430419921875,417.14971923828125,76.0,488.7872009277344,151.7210693359375,135.83834838867188,194.55506896972656
62700,436.4631652832031,459.1746520996094,75.0,488.78680419921875,165.95816040039062,152.0051727294922,188.5773162841797
62800,125.06028747558594,120.5088882446289,221.0,488.7861022949219,154.82102966308594,140.5207061767578,185.89610290527344
62900,18.492834091186523,-27.59380340576172,238.0,488.7861022949219,148.00462341308594,132.114990234375,188.5012969970703
63000,121.0405502319336,124.11075592041016,41.0,488.7857360839844,146.6564178466797,131.7147674560547,181.126220703125
63100,21.052583694458008,-31.603759765625,242.0,488.7857360839844,140.37623596191406,123.54884338378906,184.169921875
63200,96.3452377319336,87.37528991699219,206.0,488.78533935546875,130.5063934326172,113.28492736816406,189.10084533691406
63300,397.5563049316406,419.1995849609375,87.0,488.7850341796875,153.50990295410156,140.50039672851562,180.4285125732422
63400,124.54106903076172,129.10775756835938,40.0,488.7850341796875,215.81756591796875,208.66207885742188,174.3292694091797
63500,307.5079040527344,351.2894287109375,131.0,488.7846374511719,220.40208435058594,215.79345703125,172.16281127929688
63600,125.89378356933594,129.1446533203125,44.0,488.78363037109375,204.73773193359375,197.86453247070312,170.9244384765625
63700,17.270811080932617,-28.624675750732422,239.0,488.78314208984375,195.3643798828125,186.5400848388672,174.32821655273438
63800,-25.806241989135742,-93.38021087646484,304.0,488.78277587890625,184.30584716796875,172.5440673828125,180.81179809570312
63900,-68.43295288085938,-107.28356170654297,318.0,488.7823181152344,171.66891479492188,158.5526885986328,187.6712188720703
64000,-49.763404846191406,-88.38226318359375,299.0,488.7818298339844,160.5972900390625,146.2059326171875,193.23765563964844
64100,148.06600952148438,151.09078979492188,30.0,488.7813415527344,151.74330139160156,136.49009704589844,188.9119873046875
64200,-65.9412841796875,-124.21368408203125,335.0,488.7809143066406,140.85906982421875,123.45490264892578,196.2163848876953
64300,-3.3370323181152344,-70.4800033569336,281.0,488.7804870605469,133.64926147460938,113.75816345214844,200.45556640625
64400,-12.777237892150879,-67.47698211669922,278.0,488.78009033203125,126.32794189453125,104.69640350341797,204.33277893066406
64500,-16.1002197265625,-49.52690124511719,260.0,488.78009033203125,119.20653533935547,96.98523712158203,207.11614990234375
64600,19.676361083984375,-10.640774726867676,221.0,488.78009033203125,114.23002624511719,91.60393524169922,207.81033325195312
64700,267.4964294433594,301.2984313964844,145.0,488.7798156738281,115.18053436279297,93.96714782714844,208.57383728027344
64800,130.51832580566406,152.37933349609375,202.0,488.77960205078125,115.94742584228516,96.88775634765625,208.24513244628906
64900,359.5500183105469,389.18560791015625,93.0,488.7789001464844,124.3058853149414,110.08212280273438,188.40689086914062
65000,462.9883117675781,480.0838317871094,50.0,488.7784118652344,135.2004852294922,120.81219482421875,185.07720947265625
65100,114.52180480957031,119.08683776855469,42.0,488.7781677246094,146.2681427001953,136.03778076171875,174.0093231201172
65200,292.9849548339844,330.34429931640625,144.0,488.77789306640625,153.60398864746094,145.75311279296875,172.5088653564453
65300,364.9720458984375,395.2335510253906,107.0,488.77734375,161.9393310546875,156.9292449951172,172.31890869140625
65400,-26.199350357055664,-88.37626647949219,299.0,488.77734375,152.5323944091797,144.66397094726562,178.65296936035156
65500,195.90260314941406,202.37924194335938,179.0,488.7768859863281,148.0618133544922,141.4939422607422,174.17430114746094
65600,281.48516845703125,307.3572998046875,155.0,488.7767028808594,154.73297119140625,149.787109375,173.21559143066406
65700,332.2310791015625,367.2655029296875,119.0,488.7761535644531,155.6631622314453,151.04559326171875,167.91983032226562
65800,272.2217102050781,297.3104248046875,153.0,488.77606201171875,154.10623168945312,148.878662109375,171.50015258789062
65900,-27.01193618774414,-82.46796417236328,293.0,488.7759094238281,145.05032348632812,137.3113250732422,177.5751495361328
66000,-63.328155517578125,-127.23859405517578,338.0,488.7759094238281,134.6313934326172,124.0838394165039,185.5963897705078
66100,199.82786560058594,209.28138732910156,156.0,488.77569580078125,136.5971221923828,127.77508544921875,177.43824768066406
66200,65.3182373046875,40.33832931518555,206.0,488.77569580078125,133.03317260742188,123.40325164794922,178.8663330078125
66300,-22.8848876953125,-63.499935150146484,274.0,488.77545166015625,125.23726654052734,114.05809020996094,183.62301635742188
66400,-18.91019630432129,-73.44911193847656,284.0,488.77545166015625,118.02989959716797,104.68273162841797,188.64186096191406
66500,92.41031646728516,97.1317367553711,56.0,488.77459716796875,123.17296600341797,112.78886413574219,180.91006469726562
66600,-0.7357442378997803,-46.541873931884766,257.0,488.77459716796875,116.97753143310547,104.82232666015625,184.71456909179688
66700,-31.485023498535156,-45.60768508911133,256.0,488.77459716796875,109.55440521240234,97.30082702636719,188.27883911132812
66800,156.19725036621094,163.34732055664062,190.0,488.7742919921875,111.88655090332031,100.60315704345703,188.36489868164062
66900,164.61778259277344,163.3941650390625,190.0,488.7742919921875,120.37669372558594,110.33314514160156,187.19432067871094
67000,-8.314929962158203,-53.477108001708984,264.0,488.7742919921875,113.9421157836914,102.14263153076172,191.03460693359375
67100,336.50201416015625,369.1756591796875,97.0,488.7742919921875,125.07011413574219,115.4942855834961,186.33287048339844
67200,390.62109375,416.11981201171875,78.0,488.7737121582031,140.22674560546875,132.50607299804688,183.00865173339844
67300,366.4865417480469,393.2095642089844,97.0,488.7733459472656,145.99534606933594,137.98135375976562,181.27279663085938
67400,-17.94810676574707,-81.47891235351562,292.0,488.77294921875,137.7981719970703,127.00833892822266,186.8091583251953
67500,331.0099792480469,365.1736755371094,101.0,488.7726745605469,157.9785919189453,151.56329345703125,178.6327667236328
67600,-26.160667419433594,-91.4231185913086,302.0,488.7726745605469,148.77162170410156,139.41397094726562,184.80113220214844
67700,133.11280822753906,116.35929870605469,194.0,488.7726745605469,147.98867797851562,138.26124572753906,185.26107788085938
67800,397.9070739746094,427.1866149902344,83.0,488.7724914550781,165.83323669433594,159.9719696044922,171.14202880859375
67900,131.1825408935547,135.08982849121094,38.0,488.7707214355469,156.41973876953125,149.297119140625,168.1831817626953
68000,26.514188766479492,-24.601789474487305,235.0,488.76953125,149.92445373535156,140.6021728515625,171.52403259277344
68100,454.0191345214844,475.17559814453125,67.0,488.76483154296875,199.75694274902344,200.0742950439453,149.8878631591797
68200,124.91211700439453,125.51689910888672,225.0,488.7608947753906,207.7374267578125,209.12628173828125,149.61129760742188
68300,386.93157958984375,416.17169189453125,90.0,488.75830078125,216.69712829589844,219.47854614257812,146.6307373046875
68400,-27.850061416625977,-74.37437438964844,285.0,488.75640869140625,204.4697723388672,204.78590393066406,153.5491943359375
68500,364.2165832519531,396.2255554199219,102.0,488.75384521484375,196.92578125,197.04617309570312,152.2484893798828
68600,98.08404541015625,102.11078643798828,51.0,488.7455749511719,190.41140747070312,188.87400817871094,151.8085479736328
68700,120.07231140136719,122.12872314453125,47.0,488.7410888671875,181.6522979736328,178.71942138671875,149.42721557617188
68800,-45.86874008178711,-110.3313217163086,321.0,488.7374572753906,170.2762451171875,164.2668914794922,158.005859375
68900,111.47702026367188,115.10979461669922,46.0,488.7302551269531,164.47366333007812,159.0182647705078,155.9202880859375
69000,129.4321746826172,134.10479736328125,39.0,488.7265625,154.65826416015625,147.676513671875,155.2080535888672
69100,407.0904235839844,434.1966247558594,88.0,488.7170715332031,159.27268981933594,151.2151336669922,158.25027465820312
69200,18.2388858795166,-33.560916900634766,244.0,488.71124267578125,152.2209930419922,141.97633361816406,162.5377655029297
69300,-23.778648376464844,-64.45915222167969,275.0,488.71124267578125,143.4210205078125,131.65455627441406,168.16087341308594
69400,-9.910460472106934,-55.51396942138672,266.0,488.71124267578125,135.7544403076172,122.29613494873047,173.05282592773438
69500,165.17376708984375,174.49000549316406,208.0,488.70440673828125,137.22540283203125,124.90583038330078,174.80018615722656
69600,128.94241333007812,133.1067657470703,40.0,488.6800231933594,134.8314971923828,122.14200592041016,172.804931640625
69700,350.6176452636719,380.24249267578125,110.0,488.6641540527344,150.64495849609375,140.32766723632812,168.866455078125
69800,318.4396667480469,336.3113708496094,134.0,488.65582275390625,159.03468322753906,150.12686157226562,167.1231231689453
69900,132.12403869628906,136.10076904296875,37.0,488.6471862792969,150.71923828125,141.5964813232422,165.3911895751953
70000,76.30606842041016,54.496002197265625,239.0,488.6383972167969,146.9985809326172,137.241455078125,169.07164001464844
70100,72.52161407470703,78.09083557128906,51.0,488.6243591308594,136.1942596435547,126.27715301513672,160.71041870117188
70200,-25.18067741394043,-56.524932861328125,267.0,488.6188049316406,128.12550354003906,117.13705444335938,166.02490234375
70300,-1.0747060775756836,-45.55583190917969,256.0,488.611572265625,121.66549682617188,109.00241088867188,170.52365112304688
70400,26.57698631286621,-18.60683822631836,229.0,488.606201171875,116.91107177734375,102.6219482421875,173.4474639892578
70500,340.30047607421875,375.1856994628906,103.0,488.5994873046875,127.38219451904297,115.57682800292969,172.37384033203125
70600,-23.429092407226562,-83.46293640136719,294.0,488.592041015625,119.84162902832031,105.62483978271484,178.4551544189453
70700,396.8568115234375,419.1636962890625,87.0,488.58013916015625,146.86378479003906,136.19203186035156,168.7782745361328
70800,-5.870736598968506,-69.39835357666016,279.0,488.58013916015625,139.22705078125,125.91251373291016,174.2893524169922
70900,124.1430435180664,128.08184814453125,37.0,488.5631103515625,142.09423828125,130.03713989257812,168.60696411132812
71000,219.609619140625,212.3662567138672,174.0,488.55670166015625,145.97000122070312,134.15359497070312,168.87661743164062
71100,392.2279968261719,422.1327819824219,84.0,488.5383605957031,164.47845458984375,154.09622192382812,165.89584350585938
71200,423.7398986816406,447.1736145019531,71.0,488.5232238769531,186.5604248046875,180.2506866455078,151.42556762695312
71300,24.041545867919922,-14.63573932647705,225.0,488.5232238769531,178.43447875976562,170.50636291503906,155.1042938232422
71400,105.17662811279297,112.1018295288086,49.0,488.513427734375,173.90664672851562,166.5629119873047,152.30453491210938
71500,-48.872291564941406,-12.55282974243164,250.0,488.50946044921875,162.7677001953125,157.60711669921875,157.18931579589844
71600,-20.0875301361084,-65.4461441040039,276.0,488.50653076171875,153.62493896484375,146.45445251464844,163.12985229492188
71700,263.4623718261719,281.328369140625,157.0,488.49713134765625,163.460205078125,158.26925659179688,161.77218627929688
71800,-21.188600540161133,-84.3733139038086,295.0,488.4915771484375,154.22776794433594,146.1371307373047,168.43357849121094
71900,376.3032531738281,396.1756896972656,89.0,488.4861145019531,165.33154296875,158.63906860351562,164.46189880371094
72000,222.9979705810547,227.3791961669922,171.0,488.47662353515625,160.5441131591797,152.28350830078125,169.2318572998047
72100,5.418912887573242,-38.52000045776367,249.0,488.47662353515625,152.787841796875,142.7433319091797,173.22027587890625
72200,-15.936391830444336,-74.44514465332031,285.0,488.4718933105469,144.3516387939453,131.8839111328125,178.80926513671875
72300,157.4866180419922,151.26744079589844,163.0,488.4718933105469,145.00839233398438,132.85308837890625,178.018798828125
72400,-7.544395446777344,-46.52490234375,257.0,488.4718933105469,137.38075256347656,123.88419342041016,181.9678497314453
72500,241.9176788330078,249.24156188964844,140.0,488.4718933105469,135.68753051757812,122.00672149658203,183.48098754882812
72600,-5.591611385345459,-44.54489517211914,255.0,488.4718933105469,128.62356567382812,113.67913818359375,187.05694580078125
72700,424.5487365722656,444.1138000488281,66.0,488.45172119140625,158.9777069091797,148.29432678222656,167.8721923828125
72800,22.065433502197266,-25.561927795410156,236.0,488.45172119140625,152.13209533691406,139.6015167236328,171.27857971191406
72900,443.45391845703125,466.1307373046875,64.0,488.4438171386719,156.98265075683594,145.8856658935547,164.12185668945312
73000,136.8297882080078,140.0868377685547,37.0,488.427490234375,160.9954376220703,151.36558532714844,157.3324737548828
73100,205.57908630371094,208.284423828125,158.0,488.4125061035156,159.709228515625,149.84231567382812,159.67755126953125
73200,398.5014343261719,417.15374755859375,84.0,488.4058532714844,171.64883422851562,163.2078857421875,155.8936767578125
73300,-9.331521034240723,-62.48900604248047,273.0,488.3997802734375,162.59982299804688,151.9230499267578,161.74899291992188
73400,20.206968307495117,-26.59581756591797,237.0,488.3943176269531,155.4801788330078,142.99710083007812,165.5115509033203
73500,91.44383239746094,97.15370178222656,60.0,488.38946533203125,143.82102966308594,129.9955291748047,166.2916717529297
73600,393.82147216796875,422.216552734375,92.0,488.3858642578125,148.8971710205078,135.84877014160156,168.59573364257812
73700,7.7445855140686035,-40.524024963378906,251.0,488.3817443847656,141.83953857421875,127.03013610839844,172.7159423828125
73800,331.40032958984375,353.1787109375,109.0,488.3817443847656,144.2995147705078,129.7146453857422,173.91363525390625
73900,455.14581298828125,476.0978088378906,54.0,488.3763732910156,163.56639099121094,154.5978240966797,160.77720642089844
74000,-0.3306823670864105,-40.52998733520508,251.0,488.3763732910156,155.3715362548828,144.8414306640625,165.28834533691406
74100,-41.7183837890625,-90.3215103149414,301.0,488.3763732910156,145.51702880859375,133.08328247070312,172.0739288330078
74200,3.837415933609009,-43.56879806518555,254.0,488.3763732910156,138.4330596923828,124.25068664550781,176.17022705078125
74300,412.1083068847656,434.1277770996094,76.0,488.3728332519531,144.92697143554688,130.68460083007812,175.95114135742188
74400,25.710187911987305,-9.670620918273926,220.0,488.3680114746094,138.9661407470703,123.66683197021484,178.15357971191406
74500,320.31646728515625,352.2575378417969,126.0,488.36236572265625,142.02296447753906,128.336669921875,177.9611053466797
74600,-26.876001358032227,-75.44309997558594,286.0,488.36236572265625,133.57801818847656,118.1476821899414,183.36305236816406
74700,130.01661682128906,134.03695678710938,27.0,488.3581237792969,133.3999481201172,118.942138671875,175.54489135742188
74800,451.6463317871094,472.0998229980469,58.0,488.3413391113281,147.42498779296875,134.42691040039062,172.41018676757812
74900,3.574399709701538,-55.497005462646484,266.0,488.3413391113281,140.2324676513672,124.93071746826172,177.0896759033203
75000,-39.487918853759766,-92.37628173828125,303.0,488.3413391113281,131.24644470214844,114.06536865234375,183.38519287109375
75100,169.3674774169922,163.3563232421875,187.0,488.3413391113281,146.8534393310547,132.01583862304688,177.8001251220703
75200,261.32904052734375,278.25653076171875,140.0,488.33587646484375,177.09719848632812,167.08401489257812,166.94876098632812
75300,92.83808898925781,97.05491638183594,40.0,488.33013916015625,165.4046630859375,154.2877197265625,164.0237579345703
75400,77.23275756835938,54.402191162109375,216.0,488.3238830566406,160.99606323242188,149.29344177246094,166.62257385253906
75500,139.65438842773438,118.38420104980469,196.0,488.3175048828125,159.92898559570312,147.74798583984375,168.09144592285156
75600,42.98442840576172,-3.454136371612549,262.0,488.31134033203125,154.08175659179688,140.18788146972656,172.786865234375
75700,152.3406219482422,140.3612823486328,194.0,488.3054504394531,153.9947052001953,140.19654846191406,173.8475341796875
75800,62.772315979003906,27.421220779418945,238.0,488.3009948730469,143.07432556152344,127.3936767578125,179.29489135742188
75900,-9.130767822265625,-44.55186080932617,255.0,488.2962341308594,135.46408081054688,118.79639434814453,183.0801544189453
76000,-34.60454177856445,-85.42413330078125,296.0,488.2962341308594,126.96064758300781,108.58537292480469,188.72613525390625
