step,init_q,running_discounted_reward,running_reward,running_time
38000,633.0580444335938,253.18051147460938,262.6695556640625,29.64729881286621
38100,633.0580444335938,271.1730651855469,280.6277770996094,29.03862190246582
38200,633.0580444335938,263.20550537109375,272.4399108886719,29.187978744506836
38300,633.0580444335938,272.2813415527344,281.52081298828125,28.332319259643555
38400,633.0580444335938,266.7173156738281,275.7582702636719,28.221961975097656
38500,633.0580444335938,245.46823120117188,254.2801971435547,28.904022216796875
38600,633.0580444335938,216.76654052734375,225.5297393798828,29.846261978149414
38700,633.0580444335938,191.6448974609375,200.25320434570312,31.48727035522461
38800,633.0580444335938,210.63418579101562,219.51296997070312,31.175989151000977
38900,633.0580444335938,224.28378295898438,233.33399963378906,30.71528434753418
39000,633.0580444335938,215.02833557128906,223.9187774658203,30.87327766418457
39100,633.0580444335938,191.15921020507812,199.9445037841797,32.376468658447266
39200,633.0580444335938,209.6031951904297,218.2650604248047,30.787752151489258
39300,633.0580444335938,225.13803100585938,233.96580505371094,30.12312889099121
39400,633.0580444335938,256.2486572265625,264.990234375,28.15973472595215
39500,633.0580444335938,273.763916015625,282.38787841796875,27.07355308532715
39600,633.0580444335938,284.7691650390625,293.2109680175781,26.350324630737305
39700,633.0580444335938,269.1536865234375,277.8876647949219,27.621780395507812
39800,633.0580444335938,319.8580017089844,328.1289367675781,24.55595588684082
39900,633.0580444335938,291.5219421386719,299.9942321777344,26.417503356933594
40000,633.0580444335938,284.62841796875,293.45819091796875,26.960540771484375
40100,633.0580444335938,307.8250732421875,316.4188537597656,25.623291015625
40200,633.0580444335938,318.02685546875,326.6971130371094,25.396286010742188
40300,633.0580444335938,322.09405517578125,330.83514404296875,25.232078552246094
40400,633.0580444335938,313.50042724609375,321.9528503417969,24.888517379760742
40500,633.0580444335938,318.01904296875,326.4171142578125,24.281261444091797
40600,633.0580444335938,321.49139404296875,329.8828430175781,23.887523651123047
40700,633.0580444335938,322.6430358886719,331.18316650390625,23.978065490722656
40800,633.0580444335938,299.530029296875,307.91729736328125,25.222200393676758
40900,633.0580444335938,301.6082458496094,310.1119079589844,24.82309341430664
41000,633.0580444335938,300.9508056640625,309.3953552246094,25.0412540435791
41100,633.0580444335938,309.6859436035156,317.9913024902344,24.121658325195312
41200,633.0580444335938,320.2516784667969,328.56256103515625,23.733905792236328
41300,633.0580444335938,306.94659423828125,315.19183349609375,24.619644165039062
41400,633.0580444335938,313.54718017578125,321.9234313964844,24.536531448364258
41500,633.0580444335938,333.8625183105469,341.8631286621094,22.911102294921875
41600,633.0580444335938,329.08013916015625,337.19537353515625,23.204181671142578
41700,633.0580444335938,330.5579528808594,338.7401123046875,23.224111557006836
41800,633.0580444335938,334.3436584472656,342.36334228515625,23.07554054260254
41900,633.0580444335938,338.58013916015625,346.4927673339844,22.743616104125977
42000,633.0580444335938,321.2771301269531,329.6251525878906,24.165081024169922
42100,633.0580444335938,345.4444274902344,353.4082946777344,22.874996185302734
42200,633.0580444335938,338.5054626464844,346.82843017578125,23.587034225463867
42300,633.0580444335938,354.7222595214844,363.0482482910156,23.051721572875977
42400,633.0580444335938,347.1402893066406,355.5752258300781,23.337818145751953
42500,633.0580444335938,336.1485900878906,344.6205749511719,23.78960609436035
42600,633.0580444335938,327.3403015136719,335.7385559082031,24.199039459228516
42700,633.0580444335938,337.2497863769531,345.36767578125,23.46572494506836
42800,633.0580444335938,338.9227294921875,347.2696838378906,23.319957733154297
42900,633.0580444335938,338.4369812011719,346.7124328613281,23.254261016845703
43000,633.0580444335938,308.0751037597656,316.392333984375,24.66393280029297
43100,633.0580444335938,326.02392578125,334.44012451171875,23.965782165527344
43200,633.0580444335938,326.08148193359375,334.50244140625,23.806543350219727
43300,633.0580444335938,316.19384765625,324.3033142089844,23.92945671081543
43400,633.0580444335938,328.6799621582031,336.77801513671875,23.352497100830078
43500,633.0580444335938,341.694580078125,349.6859130859375,22.42107582092285
43600,633.0580444335938,360.2723388671875,368.0109558105469,21.115835189819336
43700,633.0580444335938,358.6571350097656,366.4726867675781,21.65074348449707
43800,633.0580444335938,358.63714599609375,366.4119567871094,21.43906593322754
43900,633.0580444335938,365.7790222167969,373.7751159667969,21.251766204833984
44000,633.0580444335938,369.19744873046875,377.2889709472656,21.360363006591797
44100,633.0580444335938,354.7439270019531,362.8449401855469,22.261438369750977
44200,633.0580444335938,367.1474609375,375.2606506347656,22.024248123168945
44300,633.0580444335938,360.8143310546875,368.852783203125,22.124120712280273
44400,633.0580444335938,359.308349609375,367.48370361328125,22.193675994873047
44500,633.0580444335938,360.51409912109375,368.4154052734375,21.644329071044922
44600,633.0580444335938,364.6569519042969,372.6425476074219,21.3989200592041
44700,633.0580444335938,376.0819091796875,384.0431213378906,20.853126525878906
44800,633.0580444335938,369.10614013671875,377.04913330078125,21.019567489624023
44900,633.0580444335938,373.8757629394531,381.615478515625,20.39244270324707
45000,633.0580444335938,367.2453918457031,375.06793212890625,20.73777961730957
45100,633.0580444335938,358.7950744628906,366.52886962890625,21.132856369018555
45200,633.0580444335938,336.6539001464844,344.8391418457031,22.50994873046875
45300,633.0580444335938,356.34881591796875,364.5973205566406,21.77911376953125
45400,633.0580444335938,347.9432678222656,356.26727294921875,22.498939514160156
45500,633.0580444335938,350.6454162597656,358.8708190917969,22.168214797973633
45600,633.0580444335938,356.66400146484375,364.6708679199219,21.629432678222656
45700,633.0580444335938,362.57965087890625,370.4261169433594,21.16554069519043
45800,633.0580444335938,361.53662109375,369.4579772949219,21.106082916259766
45900,633.0580444335938,371.8917541503906,379.57049560546875,20.318891525268555
46000,633.0580444335938,396.3038635253906,403.7254638671875,19.23336410522461
46100,633.0580444335938,365.3746337890625,373.2267150878906,20.69439697265625
46200,633.0580444335938,377.9847412109375,385.6914367675781,20.096864700317383
46300,633.0580444335938,396.5500793457031,403.8873291015625,18.861886978149414
46400,633.0580444335938,412.8492431640625,419.9300537109375,17.865243911743164
46500,633.0580444335938,385.2350769042969,392.9349670410156,19.589345932006836
46600,633.0580444335938,358.01727294921875,366.30035400390625,21.388660430908203
46700,633.0580444335938,363.595458984375,371.80670166015625,21.254072189331055
46800,633.0580444335938,376.61944580078125,384.6198425292969,20.341209411621094
46900,633.0580444335938,382.087890625,390.0428771972656,19.985055923461914
47000,633.0580444335938,389.64166259765625,397.47454833984375,19.699464797973633
47100,633.0580444335938,402.46917724609375,410.1578063964844,19.060447692871094
47200,633.0580444335938,402.8554992675781,410.54656982421875,19.116601943969727
47300,633.0580444335938,397.53564453125,405.3937683105469,19.445804595947266
47400,633.0580444335938,393.85296630859375,401.69818115234375,19.6499080657959
47500,633.0580444335938,386.6672058105469,394.58502197265625,19.90360450744629
47600,633.0580444335938,378.6122131347656,386.56683349609375,20.14498519897461
47700,633.0580444335938,370.20166015625,378.33355712890625,20.76399040222168
47800,633.0580444335938,355.4898986816406,363.3612365722656,21.63794708251953
47900,633.0580444335938,367.587646484375,375.30120849609375,20.87047576904297
48000,633.0580444335938,381.02667236328125,388.5853576660156,20.304704666137695
48100,633.0580444335938,387.55548095703125,395.0898132324219,19.773250579833984
48200,633.0580444335938,374.3224182128906,382.219970703125,20.732513427734375
48300,633.0580444335938,362.6757507324219,370.691162109375,21.197265625
48400,633.0580444335938,377.4908142089844,385.48138427734375,20.572038650512695
48500,633.0580444335938,389.18511962890625,397.0207824707031,19.830276489257812
48600,633.0580444335938,385.172607421875,392.85467529296875,19.56407928466797
48700,633.0580444335938,377.19110107421875,385.0386657714844,20.106246948242188
48800,633.0580444335938,388.893798828125,396.6730041503906,19.661619186401367
48900,633.0580444335938,375.9533386230469,383.8089599609375,20.14759063720703
49000,633.0580444335938,379.8338623046875,387.25958251953125,19.365175247192383
49100,633.0580444335938,397.40496826171875,404.5657043457031,18.58259391784668
49200,633.0580444335938,411.1856994628906,418.0610656738281,17.584136962890625
49300,633.0580444335938,412.01397705078125,418.97674560546875,17.48976707458496
49400,633.0580444335938,400.6260986328125,407.64678955078125,18.022628784179688
49500,633.0580444335938,385.83837890625,393.0480041503906,18.894174575805664
49600,633.0580444335938,388.6954040527344,396.0147705078125,19.044443130493164
49700,633.0580444335938,390.9500427246094,398.117431640625,18.758554458618164
49800,633.0580444335938,402.017333984375,409.31597900390625,18.51627540588379
49900,633.0580444335938,407.3542785644531,414.76898193359375,18.63108253479004
50000,633.0580444335938,415.5954895019531,422.9174499511719,18.016429901123047
50100,633.0580444335938,416.8343200683594,424.08465576171875,18.040725708007812
50200,633.0580444335938,415.1408386230469,422.2076416015625,18.144546508789062
50300,633.0580444335938,407.1633605957031,414.3776550292969,18.380556106567383
50400,633.0580444335938,413.4462890625,420.63287353515625,18.28183364868164
50500,633.0580444335938,409.9698791503906,417.1226501464844,18.121353149414062
50600,633.0580444335938,405.4862060546875,412.7279052734375,18.497495651245117
50700,633.0580444335938,408.3469543457031,415.51611328125,17.888002395629883
50800,633.0580444335938,421.2945556640625,428.290771484375,17.12726593017578
50900,633.0580444335938,432.70428466796875,439.41119384765625,16.477458953857422
51000,633.0580444335938,428.5545654296875,435.4085998535156,16.951072692871094
51100,633.0580444335938,435.82464599609375,442.428466796875,16.432167053222656
51200,633.0580444335938,429.5500183105469,436.258544921875,16.847049713134766
51300,633.0580444335938,427.6344909667969,434.5090026855469,17.086925506591797
51400,633.0580444335938,426.2335510253906,433.00555419921875,17.14091682434082
51500,633.0580444335938,428.9388427734375,435.8184814453125,17.175193786621094
51600,633.0580444335938,427.72705078125,434.7212219238281,17.298974990844727
51700,633.0580444335938,435.8835144042969,442.60760498046875,16.492156982421875
51800,633.0580444335938,432.29974365234375,438.9461669921875,16.681238174438477
51900,633.0580444335938,440.9595031738281,447.5658874511719,16.46571159362793
52000,633.0580444335938,440.32342529296875,446.82171630859375,16.322195053100586
52100,633.0580444335938,427.9916076660156,434.4862976074219,16.454570770263672
52200,633.0580444335938,441.358642578125,447.7125549316406,15.83941650390625
52300,633.0580444335938,430.94488525390625,437.6319580078125,16.755285263061523
52400,633.0580444335938,421.6741943359375,428.4199523925781,17.20522689819336
52500,633.0580444335938,419.5598449707031,426.1163024902344,16.926820755004883
52600,633.0580444335938,437.7320861816406,444.1869812011719,16.15662956237793
52700,633.0580444335938,426.04925537109375,432.70916748046875,16.697643280029297
52800,633.0580444335938,431.5899353027344,438.1050109863281,16.394495010375977
52900,633.0580444335938,435.5395812988281,442.0594787597656,16.19860076904297
53000,633.0580444335938,434.7738952636719,441.5755615234375,16.565898895263672
53100,633.0580444335938,434.1705322265625,441.381591796875,17.194665908813477
53200,633.0580444335938,422.6199951171875,429.73095703125,17.440778732299805
53300,633.0580444335938,424.46356201171875,431.3827209472656,17.286588668823242
53400,633.0580444335938,436.0628967285156,442.800537109375,16.746549606323242
53500,633.0580444335938,427.9604187011719,434.773193359375,17.02386474609375
53600,633.0580444335938,430.2550048828125,437.0725402832031,16.76679801940918
53700,633.0580444335938,429.5793151855469,436.35369873046875,16.68387222290039
53800,633.0580444335938,420.5309143066406,427.3212890625,16.77240562438965
53900,633.0580444335938,431.5426025390625,438.2303466796875,16.26564598083496
54000,633.0580444335938,426.4439392089844,433.0946960449219,16.39314842224121
54100,633.0580444335938,403.78497314453125,410.8725891113281,17.99382781982422
54200,633.0580444335938,416.1263732910156,423.10888671875,17.558835983276367
54300,633.0580444335938,415.19989013671875,422.1800842285156,17.683481216430664
54400,633.0580444335938,428.24298095703125,435.21551513671875,17.180103302001953
54500,633.0580444335938,433.4309387207031,440.1363525390625,16.609813690185547
54600,633.0580444335938,439.07666015625,445.6315002441406,16.137338638305664
54700,633.0580444335938,435.9913330078125,442.65374755859375,16.180782318115234
54800,633.0580444335938,433.18109130859375,439.9683837890625,16.440189361572266
54900,633.0580444335938,442.8173522949219,449.3524475097656,15.713774681091309
55000,633.0580444335938,439.4090576171875,445.98193359375,15.788354873657227
55100,633.0580444335938,445.6783447265625,452.18560791015625,15.575784683227539
55200,633.0580444335938,443.07843017578125,449.5431823730469,15.724740982055664
55300,633.0580444335938,440.11956787109375,446.6048889160156,15.79671573638916
55400,633.0580444335938,439.1938171386719,445.6876220703125,15.834832191467285
55500,633.0580444335938,433.4434814453125,440.0554504394531,16.644208908081055
55600,633.0580444335938,434.3231506347656,440.9825744628906,16.689990997314453
55700,633.0580444335938,437.56036376953125,444.1448669433594,16.363391876220703
55800,633.0580444335938,432.5544738769531,439.04693603515625,16.274396896362305
55900,633.0580444335938,444.5670166015625,450.8604431152344,15.542956352233887
56000,633.0580444335938,453.5932312011719,459.7613220214844,15.069037437438965
56100,633.0580444335938,443.2972412109375,449.6527404785156,15.646651268005371
56200,633.0580444335938,436.3277282714844,442.89166259765625,16.116979598999023
56300,633.0580444335938,433.7361755371094,440.4221496582031,16.29930877685547
56400,633.0580444335938,427.3965759277344,434.0491638183594,16.434974670410156
56500,633.0580444335938,437.0875244140625,443.4228210449219,15.611907005310059
56600,633.0580444335938,452.2637023925781,458.3900146484375,14.889349937438965
56700,633.0580444335938,452.9521484375,459.3088684082031,15.198866844177246
56800,633.0580444335938,453.04388427734375,459.350341796875,15.166592597961426
56900,633.0580444335938,445.6554870605469,452.08587646484375,15.77880573272705
57000,633.0580444335938,449.7239074707031,456.0096435546875,15.40272045135498
57100,633.0580444335938,438.63336181640625,445.0580139160156,15.840161323547363
57200,633.0580444335938,451.00726318359375,457.240234375,15.058605194091797
57300,633.0580444335938,452.767822265625,458.9750671386719,15.028487205505371
57400,633.0580444335938,442.0540466308594,448.34075927734375,15.380077362060547
57500,633.0580444335938,444.4635009765625,450.77410888671875,15.342462539672852
57600,633.0580444335938,434.82464599609375,441.53057861328125,16.079774856567383
57700,633.0580444335938,444.3720397949219,450.83941650390625,15.35243034362793
57800,633.0580444335938,451.95880126953125,458.23480224609375,14.958306312561035
57900,633.0580444335938,445.9848327636719,452.3579406738281,15.588830947875977
58000,633.0580444335938,449.65570068359375,456.02313232421875,15.630621910095215
58100,633.0580444335938,455.9341125488281,462.11236572265625,15.01335620880127
58200,633.0580444335938,454.0738525390625,460.1675720214844,15.090295791625977
58300,633.0580444335938,455.72979736328125,461.901123046875,15.06423568725586
58400,633.0580444335938,458.3069763183594,464.39898681640625,14.878256797790527
58500,633.0580444335938,449.1390686035156,455.4520263671875,15.550912857055664
58600,633.0580444335938,444.6095886230469,450.8872985839844,15.601271629333496
58700,633.0580444335938,447.5856018066406,453.9003601074219,15.447970390319824
58800,633.0580444335938,444.82818603515625,451.202392578125,15.401386260986328
58900,633.0580444335938,449.2373046875,455.4712219238281,14.963050842285156
59000,633.0580444335938,445.27716064453125,451.5705871582031,15.27679443359375
59100,633.0580444335938,450.77349853515625,456.95068359375,14.938558578491211
59200,633.0580444335938,452.206787109375,458.30596923828125,15.01196002960205
59300,633.0580444335938,452.02471923828125,458.1302795410156,14.859393119812012
59400,633.0580444335938,458.9473876953125,464.86627197265625,14.395922660827637
59500,633.0580444335938,463.84954833984375,469.7602233886719,14.216151237487793
59600,633.0580444335938,469.1769714355469,475.02337646484375,13.94678020477295
59700,633.0580444335938,461.4957580566406,467.4595947265625,14.39076042175293
59800,633.0580444335938,451.9236145019531,458.0812072753906,14.778311729431152
59900,633.0580444335938,455.7875671386719,461.916259765625,14.623323440551758
60000,633.0580444335938,460.32098388671875,466.20892333984375,14.10686206817627
60100,633.0580444335938,452.58544921875,458.8890075683594,15.064716339111328
60200,633.0580444335938,453.5728759765625,459.8520202636719,15.065674781799316
60300,633.0580444335938,457.2531433105469,463.3980712890625,14.706384658813477
60400,633.0580444335938,459.66864013671875,465.699462890625,14.476008415222168
60500,633.0580444335938,452.7228698730469,458.8970642089844,14.923111915588379
60600,633.0580444335938,455.32415771484375,461.4612121582031,14.713016510009766
60700,633.0580444335938,453.7991638183594,460.0230712890625,14.919880867004395
60800,633.0580444335938,453.00897216796875,459.128662109375,14.810871124267578
60900,633.0580444335938,457.3067321777344,463.2623291015625,14.43774700164795
61000,633.0580444335938,469.673828125,475.4744873046875,13.913103103637695
61100,633.0580444335938,464.6174011230469,470.4945983886719,14.078064918518066
61200,633.0580444335938,464.0010986328125,469.9565734863281,14.161323547363281
61300,633.0580444335938,456.167724609375,462.31964111328125,14.78416633605957
61400,633.0580444335938,457.2054748535156,463.3097839355469,14.722546577453613
61500,633.0580444335938,445.71038818359375,451.8919677734375,15.220491409301758
61600,633.0580444335938,448.3354797363281,454.4436340332031,14.99870777130127
61700,633.0580444335938,444.89849853515625,451.0483093261719,15.159122467041016
61800,633.0580444335938,443.0677185058594,449.21295166015625,15.157217979431152
61900,633.0580444335938,451.9478759765625,458.02294921875,14.830041885375977
62000,633.0580444335938,456.8245849609375,462.8179626464844,14.456955909729004
62100,633.0580444335938,462.3857116699219,468.4125061035156,14.376402854919434
62200,633.0580444335938,465.5474548339844,471.5088806152344,14.098616600036621
62300,633.0580444335938,470.358642578125,476.3174133300781,14.056405067443848
62400,633.0580444335938,458.9387512207031,464.9748840332031,14.61967658996582
62500,633.0580444335938,462.62127685546875,468.57843017578125,14.301334381103516
62600,633.0580444335938,469.7454528808594,475.5723571777344,13.944693565368652
62700,633.0580444335938,468.08941650390625,473.9296569824219,14.087651252746582
62800,633.0580444335938,469.1608581542969,475.05035400390625,14.046477317810059
62900,633.0580444335938,459.7158203125,465.6171875,14.280943870544434
63000,633.0580444335938,461.4353332519531,467.36517333984375,14.212481498718262
63100,633.0580444335938,461.53680419921875,467.4043273925781,14.200248718261719
63200,633.0580444335938,467.4029235839844,473.3984069824219,14.277934074401855
63300,633.0580444335938,473.6940612792969,479.53924560546875,13.783899307250977
63400,633.0580444335938,478.4497375488281,484.1581726074219,13.487204551696777
63500,633.0580444335938,476.2664794921875,482.0014343261719,13.60286808013916
63600,633.0580444335938,473.3132629394531,478.9909973144531,13.605064392089844
63700,633.0580444335938,471.4520568847656,477.4503173828125,14.100775718688965
63800,633.0580444335938,472.56494140625,478.3666076660156,13.7081298828125
63900,633.0580444335938,468.5683288574219,474.51727294921875,14.081299781799316
64000,633.0580444335938,473.02410888671875,478.80511474609375,13.647640228271484
64100,633.0580444335938,468.818603515625,474.649658203125,13.828298568725586
64200,633.0580444335938,466.056396484375,472.00482177734375,14.09285831451416
64300,633.0580444335938,462.9411926269531,468.9283447265625,14.225371360778809
64400,633.0580444335938,467.0512390136719,472.88006591796875,13.88056468963623
64500,633.0580444335938,468.58258056640625,474.38531494140625,13.802711486816406
64600,633.0580444335938,460.2064208984375,466.2727355957031,14.30100154876709
64700,633.0580444335938,462.8394470214844,468.8909606933594,14.13702392578125
64800,633.0580444335938,467.3271789550781,473.2268981933594,13.716607093811035
64900,633.0580444335938,474.66314697265625,480.4040222167969,13.450006484985352
65000,633.0580444335938,466.0315246582031,471.8891906738281,13.819642066955566
65100,633.0580444335938,469.14617919921875,474.8512268066406,13.582755088806152
65200,633.0580444335938,472.9932861328125,478.7192077636719,13.600205421447754
65300,633.0580444335938,473.89166259765625,479.6492614746094,13.62887191772461
65400,633.0580444335938,477.4042053222656,483.14166259765625,13.515691757202148
65500,633.0580444335938,476.99774169921875,482.7478332519531,13.585563659667969
65600,633.0580444335938,482.40997314453125,488.1150207519531,13.412216186523438
65700,633.0580444335938,477.45721435546875,483.2449951171875,13.588175773620605
65800,633.0580444335938,474.2820739746094,480.1719055175781,13.816777229309082
65900,633.0580444335938,478.5909729003906,484.2632141113281,13.297186851501465
66000,633.0580444335938,476.572509765625,482.37408447265625,13.531537055969238
66100,633.0580444335938,479.56634521484375,485.20599365234375,13.226837158203125
66200,633.0580444335938,483.2645263671875,488.79364013671875,12.986032485961914
66300,633.0580444335938,484.1934814453125,489.8292541503906,13.15968132019043
66400,633.0580444335938,478.64923095703125,484.23590087890625,13.24769401550293
66500,633.0580444335938,477.3636779785156,483.00311279296875,13.408744812011719
66600,633.0580444335938,472.5029296875,478.1838073730469,13.588018417358398
66700,633.0580444335938,475.1273498535156,480.6950378417969,13.348342895507812
66800,633.0580444335938,478.9892883300781,484.4989318847656,13.162530899047852
66900,633.0580444335938,481.1363525390625,486.73797607421875,13.354578971862793
67000,633.0580444335938,479.4493713378906,485.1000061035156,13.306801795959473
67100,633.0580444335938,473.5416259765625,479.2666320800781,13.51504898071289
67200,633.0580444335938,475.1317443847656,480.8106384277344,13.408248901367188
67300,633.0580444335938,474.118408203125,479.9228820800781,13.719198226928711
67400,633.0580444335938,477.5255126953125,483.15203857421875,13.294920921325684
67500,633.0580444335938,481.5196533203125,487.06964111328125,13.110518455505371
67600,633.0580444335938,473.8017272949219,479.39752197265625,13.43665885925293
67700,633.0580444335938,474.849609375,480.47320556640625,13.40221881866455
67800,633.0580444335938,477.73675537109375,483.3108215332031,13.237075805664062
67900,633.0580444335938,472.0776672363281,477.66253662109375,13.416557312011719
68000,633.0580444335938,477.41339111328125,482.9351806640625,13.118231773376465
68100,633.0580444335938,475.2753601074219,480.84771728515625,13.209545135498047
68200,633.0580444335938,473.73187255859375,479.3487854003906,13.356348991394043
68300,633.0580444335938,477.7796325683594,483.38525390625,13.18885612487793
68400,633.0580444335938,475.09576416015625,480.8226623535156,13.594145774841309
68500,633.0580444335938,477.7275085449219,483.3968505859375,13.364473342895508
68600,633.0580444335938,479.9236145019531,485.5617980957031,13.260817527770996
68700,633.0580444335938,481.5419616699219,487.087890625,13.048684120178223
68800,633.0580444335938,484.2508850097656,489.78253173828125,12.950440406799316
68900,633.0580444335938,488.0995788574219,493.549560546875,12.711997985839844
69000,633.0580444335938,481.3888244628906,486.88946533203125,12.90621280670166
69100,633.0580444335938,472.46051025390625,478.1129150390625,13.466301918029785
69200,633.0580444335938,469.5934143066406,475.3025207519531,13.659466743469238
69300,633.0580444335938,461.2288513183594,467.115966796875,14.207369804382324
69400,633.0580444335938,460.5941467285156,466.4979248046875,14.24599552154541
69500,633.0580444335938,469.39556884765625,475.1225280761719,13.75709056854248
69600,633.0580444335938,469.86029052734375,475.63531494140625,13.78730583190918
69700,633.0580444335938,476.9619140625,482.5775146484375,13.363898277282715
69800,633.0580444335938,479.14404296875,484.62628173828125,13.046304702758789
69900,633.0580444335938,476.71630859375,482.1786804199219,13.105744361877441
70000,633.0580444335938,472.6567687988281,478.3018493652344,13.400714874267578
70100,633.0580444335938,477.8948669433594,483.5218811035156,13.283700942993164
70200,633.0580444335938,470.8959045410156,476.6195983886719,13.670856475830078
70300,633.0580444335938,471.17327880859375,476.8482360839844,13.679649353027344
70400,633.0580444335938,477.34857177734375,482.9138488769531,13.346256256103516
70500,633.0580444335938,475.40289306640625,480.9758605957031,13.342057228088379
70600,633.0580444335938,474.4072265625,479.9432678222656,13.244274139404297
70700,633.0580444335938,474.3446350097656,480.0448913574219,13.55294132232666
70800,633.0580444335938,477.3739318847656,483.04278564453125,13.415769577026367
70900,633.0580444335938,471.70379638671875,477.5294189453125,13.737099647521973
71000,633.0580444335938,469.2634582519531,475.2620849609375,14.144562721252441
71100,633.0580444335938,474.38983154296875,480.1757507324219,13.572338104248047
71200,633.0580444335938,477.9114685058594,483.5657043457031,13.234216690063477
71300,633.0580444335938,478.82574462890625,484.4658203125,13.23212718963623
71400,633.0580444335938,475.8417663574219,481.5081481933594,13.331052780151367
71500,633.0580444335938,476.2116394042969,481.94403076171875,13.436982154846191
71600,633.0580444335938,475.8983459472656,481.7608337402344,13.701702117919922
71700,633.0580444335938,480.77484130859375,486.42047119140625,13.255461692810059
71800,633.0580444335938,475.3870544433594,481.1354675292969,13.65284538269043
71900,633.0580444335938,474.8014221191406,480.5577392578125,13.713448524475098
72000,633.0580444335938,480.09375,485.7599792480469,13.464058876037598
72100,633.0580444335938,473.3913269042969,479.1269836425781,13.641292572021484
72200,633.0580444335938,473.6856994628906,479.4073791503906,13.612380027770996
72300,633.0580444335938,468.34918212890625,474.1936950683594,13.744166374206543
72400,633.0580444335938,477.0442810058594,482.7445983886719,13.319565773010254
72500,633.0580444335938,472.48236083984375,478.37384033203125,13.756765365600586
72600,633.0580444335938,472.0320739746094,477.7455139160156,13.532637596130371
72700,633.0580444335938,478.5990905761719,484.2737731933594,13.349626541137695
72800,633.0580444335938,478.781005859375,484.3721618652344,13.250982284545898
72900,633.0580444335938,478.87200927734375,484.3777160644531,13.103950500488281
73000,633.0580444335938,474.7392578125,480.48260498046875,13.64593505859375
73100,633.0580444335938,475.9850158691406,481.6505126953125,13.347016334533691
73200,633.0580444335938,476.9329833984375,482.6333923339844,13.383068084716797
73300,633.0580444335938,479.4611511230469,485.0738830566406,13.1504545211792
73400,633.0580444335938,475.2008972167969,480.8637390136719,13.33104419708252
73500,633.0580444335938,470.5146484375,476.1605224609375,13.3817720413208
73600,633.0580444335938,477.009033203125,482.5763854980469,13.139912605285645
73700,633.0580444335938,475.5161437988281,481.0621337890625,13.193432807922363
73800,633.0580444335938,476.6534118652344,482.2154846191406,13.229310035705566
73900,633.0580444335938,474.49102783203125,480.121826171875,13.306916236877441
74000,633.0580444335938,478.201416015625,483.7649230957031,13.16077709197998
74100,633.0580444335938,479.7497253417969,485.3316955566406,13.14744758605957
74200,633.0580444335938,482.2948913574219,487.8260803222656,12.971641540527344
74300,633.0580444335938,476.7326354980469,482.4544372558594,13.478985786437988
74400,633.0580444335938,475.0807800292969,480.875732421875,13.527460098266602
74500,633.0580444335938,473.3673095703125,479.12939453125,13.429193496704102
74600,633.0580444335938,474.8171691894531,480.52777099609375,13.323775291442871
74700,633.0580444335938,476.5121154785156,482.1271057128906,13.14929485321045
74800,633.0580444335938,475.4688720703125,481.078857421875,13.187763214111328
74900,633.0580444335938,472.9111633300781,478.6214294433594,13.327614784240723
75000,633.0580444335938,477.7685546875,483.34100341796875,12.989096641540527
75100,633.0580444335938,481.8581848144531,487.30523681640625,12.734760284423828
75200,633.0580444335938,486.37384033203125,491.81573486328125,12.702046394348145
75300,633.0580444335938,482.8949890136719,488.42230224609375,12.958864212036133
75400,633.0580444335938,480.1956481933594,485.824951171875,13.166268348693848
75500,633.0580444335938,477.67724609375,483.36541748046875,13.295119285583496
75600,633.0580444335938,476.47357177734375,482.20733642578125,13.353536605834961
75700,633.0580444335938,478.2134704589844,483.9892272949219,13.513998985290527
75800,633.0580444335938,477.7070617675781,483.45709228515625,13.50441837310791
75900,633.0580444335938,476.9759521484375,482.74993896484375,13.50182056427002
76000,633.0580444335938,471.5368347167969,477.23052978515625,13.478585243225098
76100,633.0580444335938,476.9779052734375,482.5445251464844,13.150923728942871
76200,633.0580444335938,475.4880065917969,481.1477966308594,13.429438591003418
76300,633.0580444335938,464.9774169921875,470.8760986328125,13.95882797241211
76400,633.0580444335938,473.4193420410156,479.1623840332031,13.509111404418945
76500,633.0580444335938,472.30096435546875,478.049560546875,13.64185619354248
76600,633.0580444335938,475.4449768066406,481.2064514160156,13.5558500289917
76700,633.0580444335938,478.1871643066406,483.7666320800781,13.172735214233398
76800,633.0580444335938,480.2394714355469,485.77435302734375,13.01204776763916
76900,633.0580444335938,483.7324523925781,489.1635437011719,12.725563049316406
77000,633.0580444335938,481.09869384765625,486.5685729980469,12.889233589172363
77100,633.0580444335938,479.01556396484375,484.57763671875,13.08880615234375
77200,633.0580444335938,475.44281005859375,481.1025085449219,13.310346603393555
77300,633.0580444335938,474.7324523925781,480.3583679199219,13.26978588104248
77400,633.0580444335938,479.6822204589844,485.25543212890625,13.067950248718262
77500,633.0580444335938,475.67340087890625,481.30279541015625,13.276952743530273
77600,633.0580444335938,481.8460693359375,487.45355224609375,13.19007396697998
77700,633.0580444335938,484.2872619628906,489.85675048828125,13.068686485290527
77800,633.0580444335938,485.8992919921875,491.4129943847656,12.9841947555542
77900,633.0580444335938,482.10693359375,487.68389892578125,13.167153358459473
78000,633.0580444335938,481.1938171386719,486.8017883300781,13.263001441955566
78100,633.0580444335938,483.916259765625,489.4416809082031,13.0013427734375
