step,init_q,running_discounted_reward,running_reward,running_time
20600,494.3778076171875,-595.7680053710938,-606.1528930664062,48.42328643798828
20700,494.64886474609375,-613.610107421875,-624.3452758789062,49.052120208740234
20800,494.7584228515625,-621.5927734375,-631.7965698242188,49.342041015625
20900,494.793701171875,-596.5896606445312,-606.0828247070312,48.539756774902344
21000,494.8166198730469,-578.509765625,-587.11474609375,47.93962860107422
21100,494.8388366699219,-528.0668334960938,-535.4112548828125,46.25861358642578
21200,494.8489074707031,-491.1748962402344,-496.80450439453125,45.00810623168945
21300,494.8505859375,-523.33740234375,-529.4642944335938,46.10770034790039
21400,494.853515625,-573.2809448242188,-584.16650390625,47.11219787597656
21500,494.8537902832031,-573.7515258789062,-583.9581909179688,47.15658950805664
21600,494.8540344238281,-665.3949584960938,-678.9722290039062,50.4188232421875
21700,494.854248046875,-666.5699462890625,-679.3724365234375,50.51798629760742
21800,494.8543395996094,-626.7655639648438,-638.2586669921875,49.22498321533203
21900,494.8543701171875,-599.30126953125,-609.0732421875,48.354393005371094
22000,494.85443115234375,-622.70263671875,-633.1195678710938,49.186676025390625
22100,494.85443115234375,-687.0831298828125,-700.963623046875,51.47734069824219
22200,494.85443115234375,-643.1417236328125,-654.9786987304688,50.02363586425781
22300,494.8544616699219,-616.088134765625,-626.6682739257812,49.1263313293457
22400,494.8544616699219,-623.1924438476562,-633.7431030273438,49.404014587402344
22500,494.8544616699219,-587.0642700195312,-596.1781616210938,48.18962097167969
22600,494.8544616699219,-609.7796020507812,-619.42578125,48.998634338378906
22700,494.8544616699219,-582.0054931640625,-590.241455078125,48.07082748413086
22800,494.8544616699219,-509.857421875,-516.0794677734375,45.637351989746094
22900,494.8544616699219,-459.1460876464844,-463.72991943359375,43.92544937133789
23000,494.8544616699219,-382.7939147949219,-385.62921142578125,41.358985900878906
23100,494.8544616699219,-321.35455322265625,-322.9688415527344,39.29341125488281
23200,494.8544616699219,-378.6554260253906,-381.3293762207031,41.25230026245117
23300,494.8544616699219,-370.00360107421875,-372.3497619628906,40.96520233154297
23400,494.8544616699219,-361.98724365234375,-364.0956726074219,40.70109558105469
23500,494.8544616699219,-436.7373046875,-442.3908996582031,43.3160400390625
23600,494.8544616699219,-437.60791015625,-442.7911376953125,43.34321594238281
23700,494.8544616699219,-434.31121826171875,-439.218994140625,43.23225021362305
23800,494.8544616699219,-428.4375,-432.4253845214844,43.016502380371094
23900,494.8544616699219,-369.9490966796875,-372.56695556640625,41.030399322509766
24000,494.8544616699219,-309.7902526855469,-310.90374755859375,38.985191345214844
24100,494.8544616699219,-328.47998046875,-329.7906494140625,39.61913299560547
24200,494.8544616699219,-334.6311950683594,-335.88604736328125,39.82626724243164
24300,494.8544616699219,-346.8387451171875,-347.7903137207031,40.22829818725586
24400,494.8544616699219,-368.0346374511719,-369.0057373046875,40.93853759765625
24500,494.8544616699219,-327.290771484375,-327.4625549316406,39.557804107666016
24600,494.8544616699219,-311.95562744140625,-311.50994873046875,39.028419494628906
24700,494.8544616699219,-339.2027893066406,-339.6296081542969,39.96886444091797
24800,494.8544616699219,-312.3431396484375,-311.84991455078125,39.045555114746094
24900,494.8544616699219,-305.3432922363281,-304.5445556640625,38.80361557006836
25000,494.8544616699219,-265.70428466796875,-264.37640380859375,37.46674728393555
25100,494.8544616699219,-335.8470458984375,-337.1575622558594,39.893409729003906
25200,494.8544616699219,-355.559326171875,-357.1417236328125,40.56123733520508
25300,494.8544616699219,-341.2643127441406,-343.3156433105469,40.1018180847168
25400,494.8544616699219,-319.969482421875,-321.0777282714844,39.361793518066406
25500,494.8544616699219,-291.4731750488281,-292.35528564453125,38.40544509887695
25600,494.8544616699219,-256.3051452636719,-256.5356140136719,37.21236801147461
25700,494.8544616699219,-289.6216735839844,-290.098388671875,38.331661224365234
25800,494.8544616699219,-317.5145568847656,-318.5137939453125,39.27932357788086
25900,494.8544616699219,-300.8702392578125,-301.0245056152344,38.69698715209961
26000,494.8544616699219,-299.707763671875,-299.8446350097656,38.658203125
26100,494.8544616699219,-256.9124450683594,-256.32305908203125,37.207950592041016
26200,494.8544616699219,-228.93099975585938,-227.7162322998047,36.254791259765625
26300,494.8544616699219,-211.12098693847656,-209.43695068359375,35.64582824707031
26400,494.8544616699219,-224.8592987060547,-223.20225524902344,36.10496520996094
26500,494.8544616699219,-226.16339111328125,-224.5005340576172,36.148494720458984
26600,494.8544616699219,-167.17233276367188,-164.6937713623047,34.15522003173828
26700,494.8544616699219,-186.37387084960938,-183.88612365722656,34.79508590698242
26800,494.8544616699219,-180.1843719482422,-177.25811767578125,34.574310302734375
26900,494.8544616699219,-196.9260711669922,-194.36793518066406,35.144775390625
27000,494.8544616699219,-198.8799591064453,-195.98745727539062,35.198875427246094
27100,494.8544616699219,-189.6538848876953,-187.18724060058594,34.905635833740234
27200,494.8544616699219,-152.59556579589844,-149.63092041015625,33.653846740722656
27300,494.8544616699219,-184.21676635742188,-182.8985595703125,34.762840270996094
27400,494.8544616699219,-170.1420135498047,-168.16514587402344,34.27178955078125
27500,494.8544616699219,-126.4299545288086,-123.95809173583984,32.798274993896484
27600,494.8544616699219,-112.41756439208984,-109.77245330810547,32.32548141479492
27700,494.8544616699219,-166.595458984375,-164.61964416503906,34.15374755859375
27800,494.8544616699219,-125.7095718383789,-122.98335266113281,32.76591491699219
27900,494.8544616699219,-157.14369201660156,-154.94247436523438,33.83123779296875
28000,494.8544616699219,-127.4896011352539,-124.54255676269531,32.81793212890625
28100,494.8544616699219,-133.16856384277344,-130.23716735839844,33.007774353027344
28200,494.8544616699219,-160.0614776611328,-157.5708465576172,33.91891860961914
28300,494.8544616699219,-183.54119873046875,-181.65768432617188,34.72182083129883
28400,494.8544616699219,-204.66334533691406,-203.01126098632812,35.433624267578125
28500,494.8544616699219,-236.8516387939453,-235.49266052246094,36.5163459777832
28600,494.8544616699219,-245.15542602539062,-243.80712890625,36.79349899291992
28700,494.8544616699219,-257.08062744140625,-255.9403839111328,37.19795227050781
28800,494.8544616699219,-236.63467407226562,-234.869384765625,36.4955940246582
28900,494.8544616699219,-221.43905639648438,-219.27114868164062,35.97566223144531
29000,494.8544616699219,-142.61265563964844,-139.49984741210938,33.31662368774414
29100,494.8544616699219,-161.58145141601562,-158.4474334716797,33.94821548461914
29200,494.8544616699219,-106.62555694580078,-102.96879577636719,32.098934173583984
29300,494.8544616699219,-108.14955139160156,-104.42787170410156,32.14757537841797
29400,494.8544616699219,-133.41351318359375,-129.84384155273438,32.99477767944336
29500,494.8544616699219,-129.58203125,-126.07861328125,32.86927032470703
29600,494.8544616699219,-86.60629272460938,-82.79488372802734,31.426483154296875
29700,494.8544616699219,-47.783226013183594,-43.5155143737793,30.11717414855957
29800,494.8544616699219,9.099852561950684,13.729366302490234,28.209012985229492
29900,494.8544616699219,-6.6906867027282715,-2.3225343227386475,28.744077682495117
30000,494.8544616699219,-21.139400482177734,-16.86878204345703,29.228954315185547
30100,494.8544616699219,-50.36690139770508,-46.36162185668945,30.21204948425293
30200,494.8544616699219,0.3654761016368866,4.623203754425049,28.512556076049805
30300,494.8544616699219,-49.63484573364258,-45.79243087768555,30.193077087402344
30400,494.8544616699219,-75.89392852783203,-72.3225326538086,31.077415466308594
30500,494.8544616699219,-64.83296966552734,-60.931968688964844,30.697729110717773
30600,494.8544616699219,-61.982765197753906,-57.807796478271484,30.593591690063477
